sex,SYMBOL,ENSEMBL,expr_logFC,expr_p,expr_direction,CpG,region,island,delta_M,meth_p,meth_direction,biological_pattern
female,BUB1B,ENSG00000156970,-1.6029217693935371,5.622100298584444e-4,DOWN in responders,cg27329848,TSS200,Island,0.040342177909493473,0.5550909016491534,HYPERmethylated in responders,concordant (promoter hypermethylation -> lower expression)
female,BUB1B,ENSG00000156970,-1.6029217693935371,5.622100298584444e-4,DOWN in responders,cg24451981,1stExon,Island,0.1386102884775293,0.5612505900580881,HYPERmethylated in responders,concordant (promoter hypermethylation -> lower expression)
female,BUB1B,ENSG00000156970,-1.6029217693935371,5.622100298584444e-4,DOWN in responders,cg24451981,5'UTR,Island,0.1386102884775293,0.5612505900580881,HYPERmethylated in responders,concordant (promoter hypermethylation -> lower expression)
female,BUB1B,ENSG00000156970,-1.6029217693935371,5.622100298584444e-4,DOWN in responders,cg11331988,1stExon,Island,-0.11651648062899472,0.5887317282052321,HYPOmethylated in responders,non-canonical / not the textbook direction
female,BUB1B,ENSG00000156970,-1.6029217693935371,5.622100298584444e-4,DOWN in responders,cg11331988,5'UTR,Island,-0.11651648062899472,0.5887317282052321,HYPOmethylated in responders,non-canonical / not the textbook direction
female,BUB1B,ENSG00000156970,-1.6029217693935371,5.622100298584444e-4,DOWN in responders,cg04887414,Body,Island,0.08846872189880163,0.5940235045722713,HYPERmethylated in responders,non-canonical / not the textbook direction
female,BUB1B,ENSG00000156970,-1.6029217693935371,5.622100298584444e-4,DOWN in responders,cg15875609,Body,OpenSea,0.04023606947286035,0.6568799105968839,HYPERmethylated in responders,non-canonical / not the textbook direction
female,BUB1B,ENSG00000156970,-1.6029217693935371,5.622100298584444e-4,DOWN in responders,cg03763391,TSS200,Island,0.013480925261089025,0.8384357218006605,HYPERmethylated in responders,concordant (promoter hypermethylation -> lower expression)
female,BUB1B,ENSG00000156970,-1.6029217693935371,5.622100298584444e-4,DOWN in responders,cg20259534,TSS200,Island,0.016483884015627673,0.8473600278651985,HYPERmethylated in responders,concordant (promoter hypermethylation -> lower expression)
female,BUB1B,ENSG00000156970,-1.6029217693935371,5.622100298584444e-4,DOWN in responders,cg14343107,Body,S_Shore,-0.014277377057888709,0.8492651321748093,HYPOmethylated in responders,concordant (gene-body hypomethylation -> lower expression)
female,BUB1B,ENSG00000156970,-1.6029217693935371,5.622100298584444e-4,DOWN in responders,cg02847760,TSS200,Island,-0.013179514619575748,0.8504930119898482,HYPOmethylated in responders,non-canonical / not the textbook direction
female,BUB1B,ENSG00000156970,-1.6029217693935371,5.622100298584444e-4,DOWN in responders,cg09946396,TSS1500,N_Shore,0.01412172675099269,0.8509682124652862,HYPERmethylated in responders,concordant (promoter hypermethylation -> lower expression)
female,BUB1B,ENSG00000156970,-1.6029217693935371,5.622100298584444e-4,DOWN in responders,cg18039797,Body,OpenSea,0.014937421687452927,0.8751883088142021,HYPERmethylated in responders,non-canonical / not the textbook direction
female,BUB1B,ENSG00000156970,-1.6029217693935371,5.622100298584444e-4,DOWN in responders,cg24584161,TSS1500,N_Shore,0.008776415620448405,0.901881995605829,HYPERmethylated in responders,concordant (promoter hypermethylation -> lower expression)
female,BUB1B,ENSG00000156970,-1.6029217693935371,5.622100298584444e-4,DOWN in responders,cg27380503,TSS200,Island,-0.005619974217191397,0.941503598067398,HYPOmethylated in responders,non-canonical / not the textbook direction
female,GRB10,ENSG00000106070,-0.5593091093426991,0.0010253775352938373,DOWN in responders,cg00350885,5'UTR,N_Shore,-0.5079516225343318,0.011684373829923253,HYPOmethylated in responders,non-canonical / not the textbook direction
female,GRB10,ENSG00000106070,-0.5593091093426991,0.0010253775352938373,DOWN in responders,cg08372825,Body,OpenSea,0.20419930988414772,0.01191376732625303,HYPERmethylated in responders,non-canonical / not the textbook direction
female,GRB10,ENSG00000106070,-0.5593091093426991,0.0010253775352938373,DOWN in responders,cg19017034,Body,OpenSea,0.17929813970561917,0.038035702917124443,HYPERmethylated in responders,non-canonical / not the textbook direction
female,GRB10,ENSG00000106070,-0.5593091093426991,0.0010253775352938373,DOWN in responders,cg06386517,5'UTR,N_Shore,-0.6931838975617555,0.03850672727238851,HYPOmethylated in responders,non-canonical / not the textbook direction
female,GRB10,ENSG00000106070,-0.5593091093426991,0.0010253775352938373,DOWN in responders,cg16450086,5'UTR,OpenSea,0.18625728443770542,0.0424978669762638,HYPERmethylated in responders,concordant (promoter hypermethylation -> lower expression)
female,GRB10,ENSG00000106070,-0.5593091093426991,0.0010253775352938373,DOWN in responders,cg16450086,Body,OpenSea,0.18625728443770542,0.0424978669762638,HYPERmethylated in responders,non-canonical / not the textbook direction
female,GRB10,ENSG00000106070,-0.5593091093426991,0.0010253775352938373,DOWN in responders,cg14569352,5'UTR,OpenSea,0.1532823785049321,0.058276685211237134,HYPERmethylated in responders,concordant (promoter hypermethylation -> lower expression)
female,GRB10,ENSG00000106070,-0.5593091093426991,0.0010253775352938373,DOWN in responders,cg14569352,Body,OpenSea,0.1532823785049321,0.058276685211237134,HYPERmethylated in responders,non-canonical / not the textbook direction
female,GRB10,ENSG00000106070,-0.5593091093426991,0.0010253775352938373,DOWN in responders,cg11867552,5'UTR,OpenSea,0.11919595904925176,0.06416795309608488,HYPERmethylated in responders,concordant (promoter hypermethylation -> lower expression)
female,GRB10,ENSG00000106070,-0.5593091093426991,0.0010253775352938373,DOWN in responders,cg11867552,TSS1500,OpenSea,0.11919595904925176,0.06416795309608488,HYPERmethylated in responders,concordant (promoter hypermethylation -> lower expression)
female,GRB10,ENSG00000106070,-0.5593091093426991,0.0010253775352938373,DOWN in responders,cg13459606,TSS1500,S_Shore,0.1332945795810036,0.0784563595305208,HYPERmethylated in responders,concordant (promoter hypermethylation -> lower expression)
female,GRB10,ENSG00000106070,-0.5593091093426991,0.0010253775352938373,DOWN in responders,cg10845890,5'UTR,OpenSea,0.24058614408417367,0.0803349059792193,HYPERmethylated in responders,concordant (promoter hypermethylation -> lower expression)
female,GRB10,ENSG00000106070,-0.5593091093426991,0.0010253775352938373,DOWN in responders,cg10845890,Body,OpenSea,0.24058614408417367,0.0803349059792193,HYPERmethylated in responders,non-canonical / not the textbook direction
female,GRB10,ENSG00000106070,-0.5593091093426991,0.0010253775352938373,DOWN in responders,cg01610059,Body,OpenSea,0.1348054997427855,0.08570451607053668,HYPERmethylated in responders,non-canonical / not the textbook direction
female,GRB10,ENSG00000106070,-0.5593091093426991,0.0010253775352938373,DOWN in responders,cg19499709,3'UTR,OpenSea,0.1270751064704801,0.09454886611715109,HYPERmethylated in responders,non-canonical / not the textbook direction
female,GRB10,ENSG00000106070,-0.5593091093426991,0.0010253775352938373,DOWN in responders,cg02468316,5'UTR,OpenSea,0.12217075473157814,0.10688848307437342,HYPERmethylated in responders,concordant (promoter hypermethylation -> lower expression)
female,GRB10,ENSG00000106070,-0.5593091093426991,0.0010253775352938373,DOWN in responders,cg02468316,TSS1500,OpenSea,0.12217075473157814,0.10688848307437342,HYPERmethylated in responders,concordant (promoter hypermethylation -> lower expression)
female,GRB10,ENSG00000106070,-0.5593091093426991,0.0010253775352938373,DOWN in responders,cg07235057,Body,OpenSea,0.18498687282473208,0.11058344165635278,HYPERmethylated in responders,non-canonical / not the textbook direction
female,GRB10,ENSG00000106070,-0.5593091093426991,0.0010253775352938373,DOWN in responders,cg22812151,Body,OpenSea,0.1304996645978515,0.12184475949736844,HYPERmethylated in responders,non-canonical / not the textbook direction
female,GRB10,ENSG00000106070,-0.5593091093426991,0.0010253775352938373,DOWN in responders,cg22812151,5'UTR,OpenSea,0.1304996645978515,0.12184475949736844,HYPERmethylated in responders,concordant (promoter hypermethylation -> lower expression)
female,GRB10,ENSG00000106070,-0.5593091093426991,0.0010253775352938373,DOWN in responders,cg07040697,5'UTR,OpenSea,0.08857097967046132,0.13044530137916832,HYPERmethylated in responders,concordant (promoter hypermethylation -> lower expression)
female,GRB10,ENSG00000106070,-0.5593091093426991,0.0010253775352938373,DOWN in responders,cg07398810,5'UTR,OpenSea,0.09312642725361145,0.13369626218513259,HYPERmethylated in responders,concordant (promoter hypermethylation -> lower expression)
female,GRB10,ENSG00000106070,-0.5593091093426991,0.0010253775352938373,DOWN in responders,cg22821931,5'UTR,OpenSea,0.11876096207192476,0.13498886665479962,HYPERmethylated in responders,concordant (promoter hypermethylation -> lower expression)
female,GRB10,ENSG00000106070,-0.5593091093426991,0.0010253775352938373,DOWN in responders,cg22821931,TSS1500,OpenSea,0.11876096207192476,0.13498886665479962,HYPERmethylated in responders,concordant (promoter hypermethylation -> lower expression)
female,GRB10,ENSG00000106070,-0.5593091093426991,0.0010253775352938373,DOWN in responders,cg07338713,ExonBnd,OpenSea,0.10435598522978382,0.1380568645592074,HYPERmethylated in responders,non-canonical / not the textbook direction
female,GRB10,ENSG00000106070,-0.5593091093426991,0.0010253775352938373,DOWN in responders,cg07338713,5'UTR,OpenSea,0.10435598522978382,0.1380568645592074,HYPERmethylated in responders,concordant (promoter hypermethylation -> lower expression)
female,GRB10,ENSG00000106070,-0.5593091093426991,0.0010253775352938373,DOWN in responders,cg24874805,5'UTR,OpenSea,0.09615097627955849,0.14091809992872179,HYPERmethylated in responders,concordant (promoter hypermethylation -> lower expression)
female,GRB10,ENSG00000106070,-0.5593091093426991,0.0010253775352938373,DOWN in responders,cg19740223,5'UTR,OpenSea,0.10549435176031938,0.14998121436587789,HYPERmethylated in responders,concordant (promoter hypermethylation -> lower expression)
female,GRB10,ENSG00000106070,-0.5593091093426991,0.0010253775352938373,DOWN in responders,cg22055162,TSS1500,S_Shore,0.10716736055969914,0.16289555121291716,HYPERmethylated in responders,concordant (promoter hypermethylation -> lower expression)
female,GRB10,ENSG00000106070,-0.5593091093426991,0.0010253775352938373,DOWN in responders,cg23891601,5'UTR,OpenSea,0.5592202752348532,0.17000655691859104,HYPERmethylated in responders,concordant (promoter hypermethylation -> lower expression)
female,GRB10,ENSG00000106070,-0.5593091093426991,0.0010253775352938373,DOWN in responders,cg20447079,3'UTR,OpenSea,-0.11420301818345438,0.18367377378673813,HYPOmethylated in responders,non-canonical / not the textbook direction
female,GRB10,ENSG00000106070,-0.5593091093426991,0.0010253775352938373,DOWN in responders,cg27006764,TSS1500,Island,0.1155482622426957,0.18745474508227772,HYPERmethylated in responders,concordant (promoter hypermethylation -> lower expression)
female,GRB10,ENSG00000106070,-0.5593091093426991,0.0010253775352938373,DOWN in responders,cg11685652,3'UTR,OpenSea,0.09504069427840357,0.18927257792617894,HYPERmethylated in responders,non-canonical / not the textbook direction
female,GRB10,ENSG00000106070,-0.5593091093426991,0.0010253775352938373,DOWN in responders,cg09268453,TSS1500,S_Shore,0.08975951460306941,0.20185147067315223,HYPERmethylated in responders,concordant (promoter hypermethylation -> lower expression)
female,GRB10,ENSG00000106070,-0.5593091093426991,0.0010253775352938373,DOWN in responders,cg24864397,Body,OpenSea,0.11932817648647705,0.2047342734084557,HYPERmethylated in responders,non-canonical / not the textbook direction
female,GRB10,ENSG00000106070,-0.5593091093426991,0.0010253775352938373,DOWN in responders,cg24864397,5'UTR,OpenSea,0.11932817648647705,0.2047342734084557,HYPERmethylated in responders,concordant (promoter hypermethylation -> lower expression)
female,GRB10,ENSG00000106070,-0.5593091093426991,0.0010253775352938373,DOWN in responders,cg05343808,5'UTR,N_Shelf,0.08539487834291945,0.21955012502106716,HYPERmethylated in responders,concordant (promoter hypermethylation -> lower expression)
female,GRB10,ENSG00000106070,-0.5593091093426991,0.0010253775352938373,DOWN in responders,cg26957150,TSS1500,S_Shore,0.10220365001352787,0.22382258468041819,HYPERmethylated in responders,concordant (promoter hypermethylation -> lower expression)
female,GRB10,ENSG00000106070,-0.5593091093426991,0.0010253775352938373,DOWN in responders,cg12999836,Body,OpenSea,0.11716570129072974,0.23058551508102798,HYPERmethylated in responders,non-canonical / not the textbook direction
female,GRB10,ENSG00000106070,-0.5593091093426991,0.0010253775352938373,DOWN in responders,cg12999836,5'UTR,OpenSea,0.11716570129072974,0.23058551508102798,HYPERmethylated in responders,concordant (promoter hypermethylation -> lower expression)
female,GRB10,ENSG00000106070,-0.5593091093426991,0.0010253775352938373,DOWN in responders,cg10289927,5'UTR,OpenSea,0.07882517363937142,0.24104117372959252,HYPERmethylated in responders,concordant (promoter hypermethylation -> lower expression)
female,GRB10,ENSG00000106070,-0.5593091093426991,0.0010253775352938373,DOWN in responders,cg21517389,TSS1500,Island,0.10760247111092017,0.24151811996528688,HYPERmethylated in responders,concordant (promoter hypermethylation -> lower expression)
female,GRB10,ENSG00000106070,-0.5593091093426991,0.0010253775352938373,DOWN in responders,cg24621107,Body,OpenSea,0.13250512891352564,0.24806312231326408,HYPERmethylated in responders,non-canonical / not the textbook direction
female,GRB10,ENSG00000106070,-0.5593091093426991,0.0010253775352938373,DOWN in responders,cg07620446,5'UTR,OpenSea,0.1002166136630001,0.2572166124384143,HYPERmethylated in responders,concordant (promoter hypermethylation -> lower expression)
female,GRB10,ENSG00000106070,-0.5593091093426991,0.0010253775352938373,DOWN in responders,cg09795520,Body,OpenSea,0.13194631463161782,0.25961230165451726,HYPERmethylated in responders,non-canonical / not the textbook direction
female,GRB10,ENSG00000106070,-0.5593091093426991,0.0010253775352938373,DOWN in responders,cg09795520,5'UTR,OpenSea,0.13194631463161782,0.25961230165451726,HYPERmethylated in responders,concordant (promoter hypermethylation -> lower expression)
female,GRB10,ENSG00000106070,-0.5593091093426991,0.0010253775352938373,DOWN in responders,cg25748357,5'UTR,OpenSea,0.07722050088172089,0.268804134415589,HYPERmethylated in responders,concordant (promoter hypermethylation -> lower expression)
female,GRB10,ENSG00000106070,-0.5593091093426991,0.0010253775352938373,DOWN in responders,cg25748357,1stExon,OpenSea,0.07722050088172089,0.268804134415589,HYPERmethylated in responders,concordant (promoter hypermethylation -> lower expression)
