sex,CpG,delta_M_response,p_response,fdr_response,n,Gene,Region,Island
female,cg04604708,0.103477393929259,0.102236262588403,0.896622608361287,56,CREB3L2,Body,OpenSea
female,cg04616797,-0.134553480673321,0.600769070249577,0.918880926473788,56,DSP,1stExon,Island
female,cg04622001,0.11238133987793,0.119304988003262,0.896622608361287,56,CASZ1,5'UTR,OpenSea
female,cg04645160,0.37137620539134,9.49606013660137e-05,0.896622608361287,56,,,S_Shore
female,cg04648402,0.0699642553706214,0.270776554411734,0.896622608361287,56,IDUA,Body,S_Shore
female,cg04650104,0.0724889583701392,0.392423871688734,0.896622608361287,56,RFC2,Body,OpenSea
female,cg04696654,-0.11371926425323,0.0633552809154625,0.896622608361287,56,CDCA2,TSS1500,Island
female,cg04755571,0.03491415762871,0.633976143608293,0.925253155401619,56,KCNK17,TSS200,S_Shore
female,cg04762615,-0.260091023891694,0.301335530994607,0.896622608361287,56,DSP,TSS200,Island
female,cg04774722,0.119400808559795,0.0637600014442629,0.896622608361287,56,BUB1B,TSS1500,N_Shore
female,cg04785227,-0.0772696978053261,0.441795565429814,0.89794706774237,56,CHRNA7,TSS1500,N_Shore
female,cg04796012,0.130865966000846,0.0872571330899962,0.896622608361287,56,CREB3L2,Body,OpenSea
female,cg04830124,0.0894509538057167,0.224107482142324,0.896622608361287,56,CASZ1,Body,Island
female,cg04842880,0.0768200736793037,0.346845738084015,0.896622608361287,56,CASZ1,5'UTR,OpenSea
female,cg04887414,0.0884687218988016,0.589092264828977,0.916814195283096,56,BUB1B,Body,Island
female,cg04896832,0.031854072104222,0.694166253736166,0.937622941469778,56,CASZ1,Body,OpenSea
female,cg04899446,0.111306795370767,0.123340697854379,0.896622608361287,56,CASZ1,Body,OpenSea
female,cg04911722,-0.0197213355056744,0.760649566656373,0.951262911392096,56,TP53BP2,Body,OpenSea
female,cg04912050,0.0178501133762807,0.809706588006257,0.961725908532471,56,IDUA,TSS200,Island
female,cg04944931,0.434656173012841,0.0591598129781735,0.896622608361287,56,COMTD1,TSS1500,S_Shore
female,cg04969220,0.0627256574548802,0.449599669047288,0.898619683481995,56,SLC26A1,Body,N_Shore
female,cg04975305,0.0121839844164765,0.914155582745447,0.983522524691604,56,CHRNA7,Body,OpenSea
female,cg04978360,-0.282446719228309,0.123377322910585,0.896622608361287,56,CHRNA7,TSS200,Island
female,cg04998589,0.0399268946542922,0.586470979964253,0.916407356740576,56,CASZ1,Body,Island
female,cg05040464,0.112562575801954,0.0719535367315348,0.896622608361287,56,FANCC,Body,OpenSea
female,cg05041511,0.0408820560430253,0.625815850930228,0.923768868964287,56,CREB3L2,Body,OpenSea
female,cg05049695,0.0661904797687211,0.452010138373615,0.898852556694586,56,NDFIP1,TSS1500,N_Shore
female,cg05055400,0.0319492581922306,0.84336413949511,0.968627140303168,56,POLR3K,1stExon,Island
female,cg05080015,0.0171405707765147,0.807971870391991,0.96134336767614,56,LRIT3,TSS1500,OpenSea
female,cg05092628,-0.000447307886934951,0.995197150278272,0.999125597737203,56,FANCC,5'UTR,OpenSea
female,cg05164094,-0.0745777700161985,0.667205858269397,0.932103302182964,56,CDC123,Body,S_Shore
female,cg05165990,0.00109006624871993,0.988259983046951,0.997888714744527,56,GABARAPL1,Body,S_Shore
female,cg05168573,0.0646246925228314,0.408121846597757,0.896681173909024,56,CHRNA7,Body,OpenSea
female,cg05171823,0.0846133686921664,0.43120370337251,0.897526519137266,56,CASZ1,5'UTR,S_Shore
female,cg05197447,-0.03911636420597,0.670472240301615,0.93269095532396,56,SV2B,TSS1500,Island
female,cg05208196,0.0638524312944127,0.381927574440211,0.896622608361287,56,SLC26A1,Body,Island
female,cg05235625,0.188237233182876,0.235116855916153,0.896622608361287,56,PRDM10,Body,OpenSea
female,cg05244581,0.0640056986114122,0.409772250582148,0.896697403152293,56,KCTD9,Body,N_Shore
female,cg05249199,0.0319474297997014,0.756800492492092,0.950437289081195,56,CSRNP2,TSS1500,Island
female,cg05279643,0.164492999400715,0.0250386503819404,0.896622608361287,56,UBXN1,Body,N_Shore
female,cg05289639,0.0986866846864072,0.175372988276395,0.896622608361287,56,BUB1B,TSS200,Island
female,cg05320215,0.123113121410315,0.0819333794443545,0.896622608361287,56,SLC26A1,3'UTR,Island
female,cg05330604,0.0957686205961334,0.236440566435391,0.896622608361287,56,SV2B,3'UTR,N_Shelf
female,cg05334062,0.073570358882571,0.289038291095249,0.896622608361287,56,ATR,Body,OpenSea
female,cg05336198,-0.0273653502803177,0.668336061067675,0.932289004097594,56,GRB10,5'UTR,S_Shelf
female,cg05337454,0.0724054816062387,0.254478477650196,0.896622608361287,56,NOS3,Body,N_Shore
female,cg05343808,0.0853948783429195,0.218466167901077,0.896622608361287,56,GRB10,5'UTR,N_Shelf
female,cg05353710,-0.350050854582461,0.0594595567383773,0.896622608361287,56,SESN2,Body,Island
female,cg05366058,0.0450123763189212,0.499581976778757,0.903332575296517,56,KCTD9,Body,N_Shore
female,cg05376648,0.128116825062005,0.0764988359164459,0.896622608361287,56,INTU,3'UTR,OpenSea
female,cg05398769,0.089367321950879,0.309287354052274,0.896622608361287,56,CASZ1,5'UTR,N_Shelf
female,cg05404161,-0.039281447843082,0.661895903650643,0.930784732853556,56,UBXN1,1stExon,Island
female,cg05414575,0.0836317764244986,0.457205562486707,0.899295395414458,56,KCTD9,TSS1500,Island
female,cg05471949,0.120776359699939,0.0324013722711396,0.896622608361287,56,PRDM10,Body,OpenSea
female,cg05477617,0.121919908383844,0.0468499959764944,0.896622608361287,56,FANCC,3'UTR,OpenSea
female,cg05487769,0.00838312551212507,0.864396598115073,0.97316720210943,56,RPS2P32,Body,Island
female,cg05493751,0.0309714806092041,0.650244733499099,0.928393250057477,56,GRB10,TSS1500,S_Shore
female,cg05501672,0.116048305787183,0.0355661263524545,0.896622608361287,56,ANKRD55,Body,OpenSea
female,cg05523925,0.0861823625331101,0.33442384328739,0.896622608361287,56,FANCC,Body,OpenSea
female,cg05540338,0.0897032089764331,0.193235258316811,0.896622608361287,56,SESN2,Body,OpenSea
female,cg05545406,0.110157704967954,0.321331450684615,0.896622608361287,56,GABARAPL1,Body,S_Shelf
female,cg05587067,0.106486810880761,0.245226729836398,0.896622608361287,56,KCTD9,TSS1500,Island
female,cg05588074,0.0700831804702584,0.57848984775853,0.915037093192078,56,BFSP1,Body,OpenSea
female,cg05593615,0.0164821689335611,0.815639314100606,0.962896667602411,56,KCTD9,Body,OpenSea
female,cg05609254,-0.0381589193422967,0.622113157545911,0.923175099501672,56,NUDT5,1stExon,Island
female,cg05621131,0.0570090428086382,0.464946150058267,0.899958833917948,56,UBXN1,3'UTR,N_Shore
female,cg05628436,0.119574961094302,0.0762485972724392,0.896622608361287,56,DNAL4,5'UTR,N_Shelf
female,cg05633605,0.0794365242263625,0.512939724938947,0.90502572359215,56,ANKRD55,TSS1500,OpenSea
female,cg05654925,0.0395273471907384,0.663893509597151,0.931306909368131,56,CASZ1,Body,N_Shore
female,cg05668720,0.0961081931879853,0.179963543098565,0.896622608361287,56,TUBE1,TSS200,Island
female,cg05683742,0.137531729330425,0.148235610432999,0.896622608361287,56,CASZ1,5'UTR,N_Shore
female,cg05684132,0.146074378224214,0.26003727389544,0.896622608361287,56,CREB3L2,Body,OpenSea
female,cg05723179,0.0255018875178015,0.779080634514563,0.955137579781114,56,CREB3L2,Body,OpenSea
female,cg05726208,0.0976065626644972,0.290660330306578,0.896622608361287,56,PRDM10,TSS1500,OpenSea
female,cg05734185,0.0285467643995974,0.692262033090066,0.93722153751978,56,TP53BP2,Body,N_Shore
female,cg05742354,-0.0523882211712905,0.561665188029934,0.912324235000199,56,CASZ1,5'UTR,Island
female,cg05764531,-0.0236267123144443,0.732090586378111,0.94534278706673,56,RPS2P32,TSS1500,N_Shore
female,cg05767489,0.0335180467773465,0.673112024911877,0.933173214336503,56,CASZ1,Body,Island
female,cg05811904,0.358410422466873,0.000799307807136124,0.896622608361287,56,CREB3L2,Body,OpenSea
female,cg05821633,0.0978327611617843,0.435935672022771,0.897745672219456,56,CASZ1,5'UTR,OpenSea
female,cg05830240,0.355255163300506,6.34074053607998e-05,0.896622608361287,56,,,OpenSea
female,cg05839418,0.114480451679622,0.161664948029833,0.896622608361287,56,CREB3L2,Body,OpenSea
female,cg05879072,-0.0468889623783223,0.55164914124303,0.910812040351214,56,CREB3L2,Body,OpenSea
female,cg05881058,-0.0924561858526777,0.255691310787483,0.896622608361287,56,DSTN,TSS1500,Island
female,cg05893251,0.0780293935619122,0.260942721385075,0.896622608361287,56,MIR548H3,Body,OpenSea
female,cg05899688,0.0561219762494219,0.633756161659435,0.925196592824038,56,ANKRD55,Body,OpenSea
female,cg05930186,-0.00998312240010031,0.895444831773327,0.979656236195448,56,TP53BP2,Body,OpenSea
female,cg05944124,0.124235184153312,0.169126026178413,0.896622608361287,56,TP53BP2,Body,OpenSea
female,cg05960970,0.0388461596164017,0.610098039574681,0.92089141160003,56,SV2B,5'UTR,OpenSea
female,cg05998930,0.0876580170841343,0.378766870265369,0.896622608361287,56,GRB10,5'UTR,N_Shore
female,cg06091929,0.0249420821536078,0.823597671575486,0.964524586855366,56,SV2B,5'UTR,OpenSea
female,cg06109724,0.0496892837393785,0.420215982052632,0.897027514023236,56,CDC123,TSS1500,N_Shore
female,cg06113708,0.486224663334283,0.0569071979424614,0.896622608361287,56,COMTD1,TSS1500,S_Shore
female,cg06120688,0.0513102745071934,0.441574492326297,0.89794706774237,56,GRB10,5'UTR,OpenSea
female,cg06120755,0.0839050536623483,0.212228197588985,0.896622608361287,56,SLC26A1,Body,N_Shore
female,cg06125049,-0.0531982184781447,0.548915962285679,0.910290959181408,56,GRB10,3'UTR,OpenSea
female,cg06134974,0.00667076335297826,0.915178948104366,0.983727425702768,56,CSRNP2,TSS1500,Island
female,cg06143328,0.124452378588595,0.133202098979868,0.896622608361287,56,RFC2,5'UTR,N_Shore
female,cg06177255,0.0486647693627796,0.578356579430962,0.91499220970971,56,SLC26A1,5'UTR,S_Shore
female,cg06182390,0.083246121765467,0.465382771897512,0.899970754422105,56,PRDM10,5'UTR,OpenSea
female,cg06187132,-0.0573364193166341,0.42775241867485,0.897405992690878,56,CASZ1,TSS1500,S_Shore
female,cg06197760,0.0113361665877486,0.908135665582038,0.982279643559326,56,DSP,Body,OpenSea
female,cg06202984,0.122451003296955,0.116085723139914,0.896622608361287,56,FANCC,1stExon,Island
female,cg06214133,0.0830727958136343,0.187173411133475,0.896622608361287,56,FANCC,Body,OpenSea
female,cg06224905,0.0982344157206073,0.334800238213046,0.896622608361287,56,GRB10,3'UTR,OpenSea
female,cg06254264,0.0540212153920397,0.63410474864401,0.925285058961273,56,DNAL4,5'UTR,N_Shore
female,cg06260527,0.133164605412602,0.178086359769491,0.896622608361287,56,CSRNP2,TSS1500,S_Shore
female,cg06278549,0.106795375052138,0.286379963389986,0.896622608361287,56,CASZ1,5'UTR,OpenSea
female,cg06279252,0.105863228111916,0.245373753756397,0.896622608361287,56,GABARAPL1,TSS200,N_Shore
female,cg06314235,0.0201709590703277,0.818746589866197,0.963601737431931,56,CSRNP2,TSS200,S_Shore
female,cg06345277,0.0167294886586347,0.808948373236965,0.961555537478802,56,C1QBP,TSS200,Island
female,cg06347083,0.0152913989655229,0.86605758589164,0.973458164009046,56,KCNK17,TSS200,S_Shore
female,cg06362331,-0.053200131750461,0.486077448201605,0.901999410360685,56,KCNK17,TSS1500,S_Shore
female,cg06377684,0.0465892780371587,0.471434478397061,0.900503619145915,56,CASZ1,Body,N_Shore
female,cg06386517,-0.693183897561756,0.0386683429650188,0.896622608361287,56,GRB10,5'UTR,N_Shore
female,cg06398390,0.0787916907278994,0.306504709896447,0.896622608361287,56,GRB10,5'UTR,OpenSea
female,cg06439425,0.0397579369895792,0.802896505760104,0.960183745765487,56,PIANP,TSS1500,S_Shore
female,cg06494037,0.0734436707086681,0.289467592833231,0.896622608361287,56,CCR8,5'UTR,OpenSea
female,cg06515404,0.0455446969893914,0.605629093574176,0.919942090288649,56,COX19,3'UTR,Island
female,cg06521030,0.16381703203139,0.0191762925794223,0.896622608361287,56,BFSP1,Body,N_Shelf
female,cg06528416,-0.0134264357310161,0.891190765489245,0.978772948113369,56,ANKRD55,Body,OpenSea
female,cg06579756,0.0109154628857325,0.888128177696664,0.978196253406566,56,COX19,TSS200,S_Shore
female,cg06598794,0.0772319270953184,0.353106273210978,0.896622608361287,56,CCR8,TSS200,OpenSea
female,cg06653878,0.120467622308539,0.0665589282978654,0.896622608361287,56,FANCC,TSS1500,S_Shore
female,cg06662755,0.00556454787564889,0.941674545428573,0.989000903261204,56,ANKRD55,Body,OpenSea
female,cg06685411,0.0772595913661768,0.249704387557386,0.896622608361287,56,BLVRA,Body,OpenSea
female,cg06692023,0.00545194105384021,0.929376033756798,0.986729797675269,56,CDC123,5'UTR,Island
female,cg06718720,0.0137934880916744,0.904330298427194,0.98141170023547,56,PRDM10,ExonBnd,OpenSea
female,cg06750410,-0.054459613301767,0.573071587579959,0.914076374924138,56,ANKRD55,TSS200,OpenSea
female,cg06754224,0.00332379140150671,0.960369453051183,0.992749012166589,56,SESN2,TSS1500,N_Shore
female,cg06760315,0.0861552451482309,0.281492044239712,0.896622608361287,56,LRIT3,TSS1500,OpenSea
female,cg06790324,0.0482393944530685,0.60631544320923,0.920141389482964,56,GRB10,5'UTR,N_Shore
female,cg06840973,-0.0135022704722267,0.912222980972588,0.983115073911258,56,NDFIP1,5'UTR,Island
female,cg06878278,0.0346752895743202,0.616475753049576,0.922089581891101,56,TUBE1,1stExon,Island
female,cg06915165,0.102315643775473,0.153411926999741,0.896622608361287,56,GABARAPL1,TSS1500,N_Shore
female,cg06934426,0.104711435056418,0.11999939132558,0.896622608361287,56,GABARAPL1,Body,OpenSea
female,cg06964706,0.080632589600512,0.381262303607671,0.896622608361287,56,CASZ1,5'UTR,OpenSea
female,cg06971766,0.0981896307140608,0.213295769317959,0.896622608361287,56,NOS3,TSS1500,OpenSea
female,cg07003579,0.0773115532917608,0.435272973519023,0.897721339329698,56,PRDM10,5'UTR,Island
female,cg07019442,0.0554367458561368,0.399689437888071,0.896622608361287,56,BUB1B,TSS1500,N_Shore
female,cg07040697,0.0885709796704613,0.129016216937133,0.896622608361287,56,GRB10,5'UTR,OpenSea
female,cg07083667,-0.128576583060108,0.384948121935581,0.896622608361287,56,C1QBP,TSS200,S_Shore
female,cg07149772,0.1829123512286,0.0804040105912583,0.896622608361287,56,KCTD9,Body,N_Shore
female,cg07159230,0.13004451984793,0.236710613084066,0.896622608361287,56,CASZ1,Body,OpenSea
female,cg07177917,0.043141224653442,0.611549740639112,0.921152995048699,56,CASZ1,Body,N_Shore
female,cg07181413,0.117056243872794,0.193243715323103,0.896622608361287,56,SNRNP25,TSS1500,N_Shore
female,cg07205452,0.190546608521064,0.142794146520693,0.896622608361287,56,PRDM10,TSS1500,OpenSea
female,cg07217075,-0.302849435783222,0.0471920484106694,0.896622608361287,56,BFSP1,Body,Island
female,cg07229600,0.10853384652106,0.143117457046224,0.896622608361287,56,FANCC,Body,OpenSea
female,cg07235057,0.184986872824732,0.110504922933184,0.896622608361287,56,GRB10,Body,OpenSea
female,cg07259651,-0.127713751321035,0.0425071429258748,0.896622608361287,56,PRDM10,Body,OpenSea
female,cg07298431,0.0934365155442355,0.204235715615822,0.896622608361287,56,PRDM10,TSS200,OpenSea
female,cg07332178,0.0626577305707036,0.432027442120242,0.897526519137266,56,BLVRA,TSS1500,Island
female,cg07338713,0.104355985229784,0.137161212716275,0.896622608361287,56,GRB10,ExonBnd,OpenSea
female,cg07342559,0.0198426686948178,0.83683723217565,0.967213239631369,56,SV2B,5'UTR,OpenSea
female,cg07352234,-0.324287076810536,0.137728488872492,0.896622608361287,56,MTBP,TSS200,Island
female,cg07352798,0.0512318539809465,0.696068672068256,0.938046880902398,56,NDFIP1,1stExon,Island
female,cg07366996,0.131123187538434,0.0730238156104757,0.896622608361287,56,BFSP1,Body,OpenSea
female,cg07369113,0.0771987937486228,0.292834560628125,0.896622608361287,56,GABARAPL1,Body,S_Shore
female,cg07374490,0.0728059223953225,0.213353250758602,0.896622608361287,56,TP53BP2,3'UTR,OpenSea
female,cg07382687,0.121448877881245,0.258815380450709,0.896622608361287,56,CREB3L2,Body,OpenSea
female,cg07392085,-0.0605736526097542,0.670649153359003,0.932742014492095,56,NDFIP1,Body,S_Shore
female,cg07398810,0.0931264272536114,0.132453636867128,0.896622608361287,56,GRB10,5'UTR,OpenSea
female,cg07416865,0.0792881682097071,0.201724876404978,0.896622608361287,56,FANCC,Body,OpenSea
female,cg07433908,0.0315488430733417,0.661111858011075,0.930649203526857,56,CASZ1,5'UTR,OpenSea
female,cg07519654,-0.00204423986903241,0.982402584370178,0.996798060159288,56,GRB10,5'UTR,OpenSea
female,cg07553378,0.0605851788518046,0.591451759294434,0.917370869363948,56,GRB10,Body,OpenSea
female,cg07570644,0.0919298576582159,0.161680219769152,0.896622608361287,56,CASZ1,Body,OpenSea
female,cg07587590,0.0775798042635892,0.313211267144559,0.896622608361287,56,CREB3L2,Body,OpenSea
female,cg07589381,0.113022553523449,0.197395652777844,0.896622608361287,56,CASZ1,5'UTR,Island
female,cg07594977,-0.0899185534088249,0.277683644224036,0.896622608361287,56,SEC61A2,Body,OpenSea
female,cg07611171,0.0656850182278205,0.384456525329539,0.896622608361287,56,ANKRD55,Body,OpenSea
female,cg07620446,0.100216613663,0.256702840796577,0.896622608361287,56,GRB10,5'UTR,OpenSea
female,cg07635579,0.0971239942726497,0.23787742779294,0.896622608361287,56,UBXN1,Body,N_Shore
female,cg07643626,0.0387138480516644,0.64528899185797,0.927367791405185,56,CASZ1,5'UTR,OpenSea
female,cg07643980,-0.0105282133703072,0.90705479154812,0.982025602745661,56,NOS3,Body,N_Shore
female,cg07645190,-0.00827712155881556,0.910471185303153,0.98273371142345,56,ANKRD55,Body,OpenSea
female,cg07658508,0.011561250886245,0.942180316077018,0.989087114478174,56,SLC26A1,3'UTR,OpenSea
female,cg07694984,0.0899456605163514,0.475742254822217,0.900712008349152,56,CREB3L2,Body,OpenSea
female,cg07699454,0.0894514501358098,0.429692256765198,0.89746487568603,56,KCNK17,Body,S_Shelf
female,cg07722372,0.124399820009749,0.222713067704208,0.896622608361287,56,SV2B,Body,OpenSea
female,cg07752095,0.138000926734878,0.0780266392940314,0.896622608361287,56,INTU,Body,OpenSea
female,cg07772537,0.0622213999276993,0.42033899555661,0.897043713433989,56,CSRNP2,Body,OpenSea
female,cg07799480,0.0140396170833666,0.877958607759678,0.97608343935912,56,RFC2,Body,OpenSea
female,cg07837516,0.150836416459337,0.190285260225608,0.896622608361287,56,DNAL4,TSS1500,S_Shore
female,cg07841866,-0.0161114507113536,0.863495605943141,0.973010780820301,56,NOS3,Body,S_Shore
female,cg07877517,-0.0208659079247033,0.78537129577313,0.956315146213088,56,ANKRD55,Body,OpenSea
female,cg07900886,0.0456450156967887,0.607143398807014,0.920298704233374,56,CHRNA7,Body,OpenSea
female,cg07904983,-0.318904985901137,0.132518457052572,0.896622608361287,56,BFSP1,Body,Island
female,cg07917614,0.126778332266534,0.306006916557729,0.896622608361287,56,CASZ1,5'UTR,OpenSea
female,cg07949478,0.0220231659028784,0.757951666687198,0.950750893848032,56,TUBE1,Body,N_Shore
female,cg07956992,0.0624628521178221,0.332242050139341,0.896622608361287,56,TP53BP2,Body,OpenSea
female,cg07958937,0.0785982583327958,0.391898483737709,0.896622608361287,56,GRB10,Body,OpenSea
