cpg,module
cg06618935,grey
cg02758899,cyan
cg12068463,blue
cg26061898,cyan
cg17839226,grey
cg13209122,cyan
cg11305259,cyan
cg25459280,grey
cg01788773,grey
cg05643120,cyan
cg17093362,cyan
cg23660999,grey
cg05516942,cyan
cg08750053,blue
cg25364880,cyan
cg22999099,grey
cg10023862,grey
cg19795502,cyan
cg24885417,grey
cg23641158,cyan
cg10113872,cyan
cg19839825,grey
cg13443842,cyan
cg09419670,grey
cg05888082,cyan
cg10102256,cyan
cg17462478,grey
cg01992382,grey
cg09438612,cyan
cg20064151,cyan
cg24343515,grey
cg15614628,cyan
cg17959722,grey
cg14375779,cyan
cg21395152,cyan
cg09669930,cyan
cg08215925,grey
cg22369954,cyan
cg01272707,cyan
cg12718519,grey
cg27064064,grey
cg15146462,grey
cg05074908,cyan
cg11631173,blue
cg09113850,cyan
cg22452837,grey
cg14048834,cyan
cg25434864,grey
cg05301102,cyan
cg23932011,cyan
cg06366585,cyan
cg17831680,cyan
cg15411550,grey
cg27065742,blue
cg24336839,grey
cg10190104,cyan
cg08302650,grey
cg03621881,cyan
cg24246628,grey
cg14970695,grey
cg09229797,cyan
cg10877797,cyan
cg07490776,cyan
cg21144063,grey
cg20704819,blue
cg13464744,cyan
cg06780839,cyan
cg05891497,cyan
cg10113715,blue
cg02972257,cyan
cg12025522,cyan
cg06418219,cyan
cg26837681,cyan
cg04289040,cyan
cg26720545,grey
cg23402429,cyan
cg07375277,cyan
cg24868248,cyan
cg07314337,cyan
cg05313261,cyan
cg02976405,cyan
cg25613600,cyan
cg17403731,grey
cg04453241,grey
cg08816590,cyan
cg23201549,cyan
cg25813936,grey
cg13447295,grey
cg17420885,grey
cg26875219,cyan
cg06976003,cyan
cg01324343,grey
cg10923346,cyan
cg12489353,grey
cg17576266,cyan
cg04120645,cyan
cg02964324,grey
cg25061131,cyan
cg08109516,cyan
cg10455938,cyan
cg06134690,cyan
cg01820262,cyan
cg18850127,grey
cg08877521,grey
cg14926196,grey
cg00507259,cyan
cg13984289,grey
cg03492495,blue
cg09526685,grey
cg09258022,blue
cg25919922,cyan
cg11409361,grey
cg26668626,cyan
cg00530492,cyan
cg04570624,blue
cg06286685,cyan
cg12052203,grey
cg08170745,cyan
cg19827599,blue
cg14042597,grey
cg14073481,cyan
cg00940786,cyan
cg13435392,cyan
cg11185456,grey
cg14542802,cyan
cg11500391,cyan
cg07873154,grey
cg26539818,grey
cg00828689,cyan
cg21918786,grey
cg07916022,grey
cg06081609,cyan
cg06301252,grey
cg12580445,grey
cg27405321,cyan
cg10773587,cyan
cg15595755,grey
cg07594247,grey
cg15211499,cyan
cg12847279,cyan
cg07926092,grey
cg08105174,darkorange
cg12865552,cyan
cg14704780,grey
cg00993824,cyan
cg19657723,cyan
cg02692441,cyan
cg21609526,grey
cg16081992,blue
cg05294497,blue
cg15363314,grey
cg09386954,cyan
cg05711928,cyan
cg02937966,cyan
cg22775138,grey
cg01177167,cyan
cg21667817,cyan
cg08022281,violet
cg05315874,cyan
cg10957242,cyan
cg04813639,cyan
cg14040252,cyan
cg08015590,cyan
cg13854012,grey
cg27662412,cyan
cg22700015,grey
cg08506353,grey
cg05567920,cyan
cg11685843,grey
cg15103675,cyan
cg18357291,cyan
cg00857660,cyan
cg22024281,cyan
cg17441724,cyan
cg04214467,cyan
cg13746813,grey
cg12630461,grey
cg03535985,blue
cg12352347,cyan
cg22685807,grey
cg08940853,cyan
cg15388895,grey
cg10490147,cyan
cg07212292,cyan
cg03990732,blue
cg27559842,blue
cg15690347,grey
cg12417372,cyan
cg06238736,cyan
cg17827850,grey
cg16329650,cyan
cg22687569,grey
cg22250642,cyan
cg16236270,blue
cg20829193,cyan
cg08190400,grey
cg18603466,cyan
cg11719323,cyan
cg23302570,grey
cg10923662,grey
cg23247274,grey
cg19689029,cyan
cg27523423,cyan
cg23174406,grey
cg08584628,cyan
cg17301379,grey
cg21854759,grey
cg01424889,grey
cg15971518,grey
cg27102141,grey
cg22776392,grey
cg11077019,cyan
cg18582848,cyan
cg27440050,cyan
cg00793935,grey
cg11436817,cyan
cg17180012,cyan
cg09315921,cyan
cg02083539,cyan
cg10599438,grey
cg07904983,cyan
cg16678153,cyan
cg00989226,cyan
cg26464535,cyan
cg10153335,cyan
cg05212836,cyan
cg15196314,cyan
cg14838188,cyan
cg08013331,grey
cg21346818,cyan
cg01142386,cyan
cg19342764,cyan
cg19040032,cyan
cg01624173,grey
cg15340644,cyan
cg23638640,grey
cg01775802,grey
cg09894698,cyan
cg10594709,cyan
cg00792235,grey
cg03556393,cyan
cg11023815,cyan
cg24455236,grey
cg19034708,grey
cg12580752,cyan
cg13319049,cyan
cg16044925,cyan
cg03255741,cyan
cg09370599,cyan
cg14213978,cyan
cg25976170,grey
cg25800500,grey
cg02394686,grey
cg11512797,grey
cg05457730,grey
cg07157834,grey
cg04008252,grey
cg00632914,blue
cg25399148,grey
cg19763774,blue
cg03761846,cyan
cg22935921,grey
cg09689449,cyan
cg25793507,cyan
cg18522231,grey
cg12661648,cyan
cg25987077,cyan
cg09531436,cyan
cg05636467,grey
cg24441899,grey
cg14669362,cyan
cg16706559,cyan
cg02325243,cyan
cg27402591,cyan
cg17477052,grey
cg17096289,grey
cg11199770,cyan
cg16801535,cyan
cg12632753,cyan
cg01066472,grey
cg05373962,grey
cg12329405,cyan
cg17262328,grey
cg22748740,cyan
cg20237074,grey
cg20276377,grey
cg26673609,cyan
cg16345366,grey
cg14460343,cyan
cg08330690,grey
cg11239220,cyan
cg01214346,grey
cg10751382,grey
cg03162686,grey
cg17812951,cyan
cg25004981,grey
cg26728390,blue
cg15003763,grey
cg12392916,cyan
cg05976119,cyan
cg15053253,grey
cg25498107,grey
cg00487780,cyan
cg20724681,cyan
cg06953130,grey
cg19520219,cyan
cg20302533,grey
cg19863210,cyan
cg25677688,grey
cg07673080,grey
cg22582617,grey
cg16705073,cyan
cg14971810,cyan
cg24526056,blue
cg13086581,cyan
cg00134611,blue
cg20381404,grey
cg07454558,grey
cg11232610,grey
cg14378964,cyan
cg16593333,grey
cg12651540,blue
cg24364518,cyan
cg14440102,blue
cg06565975,grey
cg24680439,grey
cg18130437,cyan
cg26390924,grey
cg07264401,grey
cg09360571,cyan
cg08293242,grey
cg13762257,cyan
cg05666130,blue
cg17411546,blue
cg20004424,darkorange
cg24875017,grey
cg10590925,grey
cg18021992,grey
cg11059159,grey
cg08110718,cyan
cg03506045,cyan
cg10426581,grey
cg05856321,grey
cg01701002,cyan
cg22870344,cyan
cg01412970,grey
cg08143636,cyan
cg02254774,grey
cg25513933,cyan
cg18188782,cyan
cg01978534,grey
cg03074424,cyan
cg24217844,cyan
cg20603222,grey
cg20916362,grey
cg18082402,cyan
cg11146691,grey
cg05103387,cyan
cg19777992,cyan
cg23511169,cyan
cg09756865,cyan
cg06679270,grey
cg11594731,grey
cg13716933,cyan
cg14139511,cyan
cg04775238,cyan
cg03420670,cyan
cg19978674,grey
cg21682474,cyan
cg22135109,cyan
cg26382075,cyan
cg16502980,grey
cg06906472,grey
cg10225865,grey
cg19985056,grey
cg17714225,cyan
cg15123824,grey
cg00584885,blue
cg00257271,cyan
cg23080985,cyan
cg10002561,cyan
cg05694749,grey
cg04381873,grey
cg27202913,grey
cg24859945,grey
cg13387677,cyan
cg16763089,grey
cg13974464,grey
cg21650737,grey
cg14927855,grey
cg03547487,cyan
cg10111153,blue
cg18106189,cyan
cg11271157,cyan
cg14902204,grey
cg01572989,grey
cg10072078,orange
cg03741657,cyan
cg05626790,grey
cg11630554,grey
cg25632648,grey
cg19721680,cyan
cg23669081,grey
cg02094989,cyan
cg17695831,blue
cg20055841,brown
cg07231649,cyan
cg04108612,cyan
cg10667044,cyan
cg14395298,grey
cg02675527,grey
cg20003805,cyan
cg08593949,cyan
cg07812059,grey
cg05844583,cyan
cg24686911,cyan
cg10520349,cyan
cg22885965,cyan
cg20718083,grey
cg00767116,blue
cg22159341,blue
cg01614237,grey
cg02837212,cyan
cg21890002,cyan
cg05486188,cyan
cg00412273,cyan
cg10881242,grey
cg06632214,cyan
cg02567119,grey
cg11845111,grey
cg13777681,cyan
cg01112801,blue
cg09501821,grey
cg26099902,blue
cg12607413,grey
cg21654974,cyan
cg20725670,cyan
cg23837804,blue
cg15891645,cyan
cg11801727,grey
cg02287093,cyan
cg12747844,blue
cg16474170,grey
cg17469292,cyan
cg14868663,grey
cg15720975,cyan
cg16968115,grey
cg24857620,cyan
cg09202269,cyan
cg16425060,cyan
cg10040196,cyan
cg11763394,grey
cg19777824,cyan
cg18095725,cyan
cg16895170,cyan
cg01159515,orange
cg08016802,grey
cg19142026,grey
cg26910651,cyan
cg14589148,cyan
cg18765565,grey
cg22218512,blue
cg03264133,grey
cg19760250,grey
cg22802111,cyan
cg02841571,grey
cg03970588,cyan
cg02785814,cyan
cg08450636,cyan
cg02425140,grey
cg04785418,cyan
cg09599399,grey
cg20402074,cyan
cg18277682,grey
cg18650626,grey
cg19542119,cyan
cg15844785,cyan
cg18793571,grey
cg13593275,blue
cg12751644,grey
cg05386387,cyan
cg10064886,grey
cg19975931,cyan
cg17294928,cyan
cg09841001,grey
cg08642068,grey
cg15245556,grey
cg26321464,cyan
cg21268422,grey
cg16273215,grey
cg27339282,grey
cg13530621,cyan
cg00982548,grey
cg03590420,grey
cg11023328,grey
cg27174978,blue
cg02659673,cyan
cg10416105,cyan
cg17522965,grey
cg05841967,cyan
cg03555424,cyan
cg12664207,cyan
cg06303288,cyan
cg13052034,cyan
cg18556788,grey
cg13174850,cyan
cg11252048,cyan
cg10938586,grey
cg00266566,grey
cg13501446,blue
cg02925840,cyan
cg19374305,grey
cg11111423,cyan
cg09640425,grey
cg21729159,cyan
cg11028445,cyan
cg24176311,grey
cg15062310,grey
cg01171898,cyan
cg25319279,grey
cg12504187,cyan
cg17660446,cyan
cg09336947,cyan
cg00019809,cyan
cg16212881,cyan
cg10676327,grey
cg04458869,cyan
cg20486294,cyan
cg07315766,cyan
cg27090594,blue
cg00581979,cyan
cg00571935,cyan
cg10916967,cyan
cg12184854,blue
cg26372060,cyan
cg22814681,cyan
cg20140229,cyan
cg05672026,grey
cg17121412,grey
cg03801902,cyan
cg00728999,cyan
cg14792031,grey
cg11258452,grey
cg17335114,cyan
cg01628528,grey
cg24475210,grey
cg06870868,cyan
cg05602566,cyan
cg17266581,grey
cg20188212,grey
cg07104388,cyan
cg09738429,cyan
cg19529709,grey
cg14732324,cyan
cg25683069,cyan
cg24131747,grey
cg02180766,grey
cg15058956,cyan
cg02331910,grey
cg14688104,cyan
cg10755058,grey
cg11242978,lightgreen
cg02314201,grey
cg17694851,grey
cg14895945,cyan
cg09184899,blue
cg09758623,cyan
cg06256295,cyan
cg16091055,blue
cg16613143,grey
cg16582118,grey
cg19179603,grey
cg02895278,grey
cg22675645,cyan
cg18019037,blue
cg07857119,blue
cg00499399,cyan
cg12253191,grey
cg20389472,cyan
cg06132400,grey
cg00172189,cyan
cg18342621,cyan
cg02250291,blue
cg00698771,grey
cg17024828,grey
cg26228943,cyan
cg15611164,blue
cg22867608,grey
cg25779653,cyan
cg05009394,cyan
cg26267481,grey
cg16782807,cyan
cg14275946,cyan
cg13793166,cyan
cg08031982,grey
cg06074256,white
cg18200150,grey
cg09981929,grey
cg27113326,grey
cg22410499,grey
cg24410064,grey
cg27048067,grey
cg13186327,grey
cg01074767,grey
cg07149862,cyan
cg00439706,grey
cg03498886,grey
cg17177219,cyan
cg16658931,grey
cg08966155,cyan
cg03255942,blue
cg25255293,cyan
cg07997941,cyan
cg20540806,cyan
cg04590313,darkorange
cg15837308,grey
cg14755414,blue
cg10321208,cyan
cg10833066,grey
cg06352730,grey
cg16050468,grey
cg25138311,cyan
cg14554372,grey
cg13709128,cyan
cg16659480,cyan
cg09744766,grey
cg20901426,grey
cg23252259,grey
cg02573825,cyan
cg07668501,grey
cg21424801,grey
cg06248406,cyan
cg18144860,cyan
cg01439854,cyan
cg18315527,cyan
cg16572410,blue
cg09681675,grey
cg03906434,blue
cg08385486,darkorange
cg16468949,brown
cg19356117,cyan
cg23995446,grey
cg12519992,cyan
cg15782153,grey
cg20909159,cyan
cg01477942,grey
cg23460835,cyan
cg21550804,grey
cg05107039,grey
cg15116481,grey
cg18153137,cyan
cg04872557,cyan
cg00913755,cyan
cg13671249,cyan
cg02510453,cyan
cg16027622,cyan
cg21501616,cyan
cg23026554,grey
cg14837557,cyan
cg13686104,cyan
cg03400443,grey
cg21024122,cyan
cg17508302,grey
cg22043634,cyan
cg12195369,grey
cg14789928,cyan
cg26996890,grey
cg12503243,cyan
cg02054479,grey
cg14550007,cyan
cg16362014,blue
cg19160520,cyan
cg02331830,grey
cg21610815,grey
cg12002139,grey
cg08767686,grey
cg15964717,blue
cg05805236,grey
cg21550016,grey
cg08143011,cyan
cg03243497,cyan
cg09883994,cyan
cg11220641,cyan
cg22194904,blue
cg24274982,cyan
cg24536200,cyan
cg25617012,grey
cg01835766,cyan
cg04558174,cyan
cg15984406,grey
cg25598086,cyan
cg02735423,grey
cg12390516,grey
cg04062383,cyan
cg20489345,cyan
cg22716280,grey
cg02291164,grey
cg21321885,cyan
cg20016673,grey
cg24201964,cyan
cg06516331,blue
cg17931620,cyan
cg14180718,cyan
cg05637266,grey
cg15837280,grey
cg01871920,blue
cg09102409,cyan
cg02284587,cyan
cg17012863,cyan
cg26664871,cyan
cg21030419,cyan
cg07206676,blue
cg12799003,cyan
cg14270002,blue
cg20860638,cyan
cg20062978,cyan
cg07531072,cyan
cg11121865,grey
cg25510282,cyan
cg23858040,white
cg25587211,grey
cg04054303,grey
cg06839380,cyan
cg23074703,grey
cg05256605,grey
cg03916912,cyan
cg13379325,grey
cg13622047,cyan
cg15689154,cyan
cg23232844,cyan
cg18944910,cyan
cg01996304,cyan
cg06795971,grey
cg00374596,cyan
cg13223806,cyan
cg27358426,cyan
cg02616966,grey
cg04608855,cyan
cg27560282,cyan
cg19376709,cyan
cg22615819,cyan
cg22402043,blue
cg13443092,cyan
cg13542817,cyan
cg20831741,cyan
cg14297026,blue
cg10543624,blue
cg15886004,cyan
cg19136454,blue
cg01348922,grey
cg04490349,grey
cg17004897,blue
cg10805483,cyan
cg00045190,grey
cg17172851,cyan
cg02289287,grey
cg10695234,grey
cg17086421,cyan
cg04143909,grey
cg15979150,cyan
cg14168080,grey
cg03017653,cyan
cg02522311,cyan
cg05246403,grey
cg10440639,grey
cg07914309,cyan
cg23935255,blue
cg00992297,grey
cg11594415,cyan
cg13534536,grey
cg11784071,cyan
cg03487200,blue
cg19294256,cyan
cg10069155,grey
cg16963062,orange
cg19238422,cyan
cg14921691,grey
cg02210151,grey
cg26147554,grey
cg01180513,cyan
cg17100207,cyan
cg17540624,cyan
cg21219373,grey
cg11618704,grey
cg21704267,cyan
cg07973095,grey
cg08992324,grey
cg13045913,grey
cg02561205,cyan
cg12893697,grey
cg01341976,cyan
cg21632158,grey
cg04945388,cyan
cg26384229,cyan
cg20386875,cyan
cg15019001,grey
cg26970113,cyan
cg21127318,cyan
cg17292337,grey
cg25642217,cyan
cg25532501,cyan
cg22703975,blue
cg00370820,cyan
cg02604407,cyan
cg08547343,cyan
cg14678442,cyan
cg01680010,cyan
cg23354319,cyan
cg00750481,grey
cg11740152,cyan
cg02711652,cyan
cg04795713,cyan
cg21466874,cyan
cg10788475,cyan
cg24778241,cyan
cg23795217,cyan
cg27651003,cyan
cg21950155,grey
cg09107594,blue
cg18493069,grey
cg23601030,grey
cg15653282,cyan
cg07868599,grey
cg17168838,grey
cg04149955,cyan
cg09498379,cyan
cg09508496,grey
cg04470054,cyan
cg16995420,cyan
cg22875332,grey
cg14137381,grey
cg26274596,cyan
cg15745900,grey
cg13500797,cyan
cg10366439,grey
cg10607059,cyan
cg11897690,cyan
cg07970752,grey
cg26850117,grey
cg18140645,cyan
cg00898013,grey
cg14042879,cyan
cg16791216,cyan
cg20088245,grey
cg02522760,grey
cg26793226,cyan
cg20296298,grey
cg23947326,cyan
cg10316525,grey
cg01934787,blue
cg27482485,cyan
cg10348543,cyan
cg02586637,cyan
cg11553311,grey
cg24058852,blue
cg08847885,cyan
cg16080552,grey
cg05638359,cyan
cg07719100,grey
cg27139117,grey
cg06081482,cyan
cg19655070,cyan
cg02607605,cyan
cg01860063,cyan
cg21944567,cyan
cg24451981,cyan
cg09414673,grey
cg11112892,cyan
cg24741225,cyan
cg21788624,cyan
cg04934727,cyan
cg09464509,cyan
cg11629889,grey
cg01642183,cyan
cg22674210,cyan
cg04563419,cyan
cg23188121,cyan
cg07898899,grey
cg07007674,cyan
cg19444027,cyan
cg05264764,cyan
cg24219751,cyan
cg16449840,cyan
cg24477193,cyan
cg16440561,grey
cg10212558,cyan
cg22412063,cyan
cg09523472,cyan
cg13045555,grey
cg13435101,cyan
cg21547824,blue
cg15248135,cyan
cg26660312,grey
cg26331326,blue
cg02692313,grey
cg13600149,cyan
cg08169659,cyan
cg13421116,cyan
cg25146017,grey
cg00298020,cyan
cg19972124,grey
cg05179038,cyan
cg20366601,cyan
cg14398860,blue
cg25017620,grey
cg11748417,grey
cg21516302,grey
cg19573236,grey
cg09667551,cyan
cg00748494,grey
cg20223162,cyan
cg04043795,cyan
cg14513822,cyan
cg11960655,grey
cg24140037,blue
cg13553453,cyan
cg17904852,cyan
cg09506600,grey
cg17713488,grey
cg00699807,cyan
cg07428200,blue
cg03662843,cyan
cg01352656,grey
cg12060306,cyan
cg01697541,cyan
cg16901082,cyan
cg19227719,cyan
cg03547245,cyan
cg01292810,grey
cg07075026,grey
cg11392858,grey
cg11327054,cyan
cg06081153,cyan
cg06559874,cyan
cg03000603,cyan
cg15007959,grey
cg15620207,cyan
cg17829936,grey
cg10831901,grey
cg13448596,grey
cg18122406,cyan
cg23728669,cyan
cg17860174,cyan
cg26224354,grey
cg18631330,grey
cg04264908,cyan
cg17211447,grey
cg03938978,grey
cg24131748,cyan
cg20059492,blue
cg10734240,cyan
cg14148609,cyan
cg21575283,cyan
cg18698690,cyan
cg02637781,cyan
cg07906351,cyan
cg04309230,cyan
cg05741490,cyan
cg17541810,grey
cg19814210,cyan
cg01620164,grey
cg13213997,cyan
cg19872996,grey
cg04370829,grey
cg21402921,grey
cg03342130,grey
cg01888566,grey
cg11732257,cyan
cg24853871,cyan
cg01434672,cyan
cg19533957,cyan
cg10968396,cyan
cg10871529,cyan
cg13820039,cyan
cg11589139,cyan
cg18725375,grey
cg21062780,grey
cg04751069,cyan
cg12153106,blue
cg19493827,cyan
cg06067573,cyan
cg13611226,cyan
cg09287864,cyan
cg12294506,grey
cg25922341,cyan
cg09354380,cyan
cg15708526,violet
cg23226914,grey
cg15458996,grey
cg08965527,grey
cg23394673,grey
cg20917491,grey
cg05732436,cyan
cg25660583,cyan
cg04746670,cyan
cg17888390,grey
cg16005540,cyan
cg18227923,cyan
cg25858160,cyan
cg00203089,cyan
cg23635355,cyan
cg08402652,cyan
cg00044463,cyan
cg16077741,cyan
cg05243311,cyan
cg16179938,cyan
cg08847173,grey
cg19930721,cyan
cg06419659,grey
cg20143895,cyan
cg00084338,grey
cg07508773,cyan
cg06436655,cyan
cg18174326,lightgreen
cg17989428,cyan
cg14562081,cyan
cg02428792,grey
cg11166106,cyan
cg10342722,cyan
cg21433558,grey
cg07504200,grey
cg07967851,grey
cg26668828,grey
cg07681084,cyan
cg07395500,blue
cg00580805,cyan
cg07883762,cyan
cg10006408,cyan
cg10775050,cyan
cg21168444,grey
cg26229752,grey
cg23288653,cyan
cg11819639,cyan
cg17198230,cyan
cg00763094,cyan
cg12746557,grey
cg07835181,cyan
cg16510485,cyan
cg20337934,cyan
cg14780466,grey
cg07274235,cyan
cg13911269,cyan
cg06157539,cyan
cg18074726,cyan
cg05013027,cyan
cg07697006,cyan
cg18256985,cyan
cg02463440,grey
cg23976457,grey
cg14927745,grey
cg15138249,cyan
cg05871781,cyan
cg15205435,grey
cg12129209,cyan
cg22721334,grey
cg02152233,grey
cg23856027,cyan
cg00876704,cyan
cg24277876,blue
cg01449425,blue
cg24131848,cyan
cg04718342,cyan
cg02161084,cyan
cg26256158,cyan
cg02924619,cyan
cg21819984,grey
cg17033499,cyan
cg22877570,cyan
cg13946767,grey
cg11545949,cyan
cg15059639,grey
cg21930136,cyan
cg02470697,grey
cg16677019,grey
cg22467129,grey
cg10130344,cyan
cg04238096,cyan
cg18096251,grey
cg00035636,grey
cg27019245,cyan
cg26230819,cyan
cg09941202,cyan
cg16469099,grey
cg00993799,grey
cg00658016,cyan
cg23370306,grey
cg11884230,cyan
cg07286881,cyan
cg02479773,cyan
cg19216490,cyan
cg05351940,cyan
cg03565782,cyan
cg26791826,cyan
cg19544767,grey
cg07818646,cyan
cg07011961,grey
cg03831912,blue
cg16540036,cyan
cg06926377,grey
cg19412217,cyan
cg12045875,grey
cg12046602,grey
cg16888106,cyan
cg12169977,cyan
cg05767788,grey
cg06060522,grey
cg16438432,cyan
cg18245365,cyan
cg21831451,cyan
cg05629378,cyan
cg14145049,cyan
cg21148362,cyan
cg25296236,cyan
cg02724435,cyan
cg24772760,grey
cg08196628,cyan
cg27264388,grey
cg01865610,cyan
cg13401533,cyan
cg05031455,blue
cg21755440,cyan
cg26976390,cyan
cg11448996,cyan
cg11136235,cyan
cg27052777,cyan
cg03881961,cyan
cg22529511,blue
cg07076277,cyan
cg01120902,grey
cg14899731,cyan
cg05403469,cyan
cg03490460,blue
cg16897579,blue
cg20038368,blue
cg25277809,grey
cg22147539,cyan
cg05797186,cyan
cg13710790,blue
cg01593751,cyan
cg09238677,cyan
cg01770109,cyan
cg16095440,grey
cg06299997,grey
cg01103911,cyan
cg00332802,blue
cg20208801,cyan
cg07184922,blue
cg24779751,cyan
cg00538642,cyan
cg12262681,cyan
cg27592410,cyan
cg10114372,cyan
cg24109415,cyan
cg15805053,cyan
cg05173834,cyan
cg14508358,grey
cg06779606,blue
cg03839554,cyan
cg02649279,cyan
cg15576492,grey
cg00811081,cyan
cg04826345,grey
cg24690094,grey
cg16216148,cyan
cg03469608,cyan
cg01056350,cyan
cg14307477,grey
cg18844029,grey
cg25130734,cyan
cg24822053,grey
cg02216295,cyan
cg07879540,cyan
cg15622655,blue
cg25289973,cyan
cg19773547,blue
cg12148237,blue
cg10883421,cyan
cg13712476,cyan
cg08947187,blue
cg22005853,cyan
cg01188822,cyan
cg03185704,grey
cg04157308,blue
cg21424120,cyan
cg16732970,cyan
cg25561581,cyan
cg11830507,cyan
cg01910249,cyan
cg00493304,grey
cg25544073,cyan
cg11721273,blue
cg26312542,grey
cg02656741,cyan
cg15012981,grey
cg02007090,cyan
cg01458105,grey
cg13426857,cyan
cg25888386,cyan
cg08422863,cyan
cg00663719,blue
cg03269218,grey
cg10241671,cyan
cg18194343,cyan
cg04274758,blue
cg20771287,cyan
cg19979355,cyan
cg23638801,cyan
cg13806870,cyan
cg05257397,cyan
cg26690034,grey
cg11461836,cyan
cg12198729,cyan
cg06963648,cyan
cg16017089,grey
cg00711831,cyan
cg24555763,blue
cg13644807,cyan
cg08201700,cyan
cg22538664,cyan
cg20847668,blue
cg20613337,cyan
cg10439911,cyan
cg01576340,cyan
cg13257514,cyan
cg05422022,grey
cg01061890,grey
cg17555499,cyan
cg08899937,blue
cg09307727,cyan
cg10385290,blue
cg12089985,cyan
cg04667586,cyan
cg10606797,cyan
cg25107608,cyan
cg02461391,cyan
cg22983534,cyan
cg06299284,grey
cg26361646,cyan
cg18264306,grey
cg12906381,grey
cg03011535,grey
cg25774457,cyan
cg08537890,grey
cg05491695,cyan
cg00738934,grey
cg08033130,grey
cg18891020,cyan
cg00066748,blue
cg26715042,grey
cg00618312,cyan
cg14713933,cyan
cg22611817,cyan
cg20141549,grey
cg20943039,cyan
cg18693985,grey
cg26094646,cyan
cg25559849,cyan
cg27194182,cyan
cg08576658,grey
cg06097707,cyan
cg14193550,cyan
cg13448401,cyan
cg16201963,cyan
cg15695738,grey
cg01056945,cyan
cg16273546,grey
cg04294990,cyan
cg13403462,grey
cg13900773,grey
cg21962611,blue
cg08235183,grey
cg12623852,grey
cg13289463,blue
cg08557188,blue
cg24891846,grey
cg03117949,cyan
cg02582194,blue
cg03420356,cyan
cg03051777,cyan
cg26917462,cyan
cg08319422,grey
cg10815657,grey
cg13315147,grey
cg17794299,grey
cg25922163,cyan
cg05329785,cyan
cg25034941,cyan
cg02325679,cyan
cg14535332,grey
cg26985912,cyan
cg02153584,cyan
cg22414192,grey
cg14634152,cyan
cg20569141,cyan
cg26567712,cyan
cg06756169,grey
cg02815900,cyan
cg21980954,blue
