cpg,module
cg18028999,grey
cg06102790,grey
cg20140229,black
cg12630461,grey
cg12906381,grey
cg12314730,grey
cg02586637,black
cg07231649,black
cg14955300,black
cg00928596,grey
cg02728748,yellow
cg15487992,black
cg17294928,black
cg11742103,grey
cg16763089,grey
cg14712794,grey
cg06491573,grey
cg15896098,blue
cg26103828,grey
cg11621586,black
cg03880033,grey
cg07524214,grey
cg03431989,grey
cg07367434,black
cg24441899,grey
cg09996633,grey
cg12746557,grey
cg00994804,grey
cg19312667,grey
cg08607907,grey
cg11630554,grey
cg17713488,grey
cg01162053,grey
cg24429831,blue
cg03433033,grey
cg23976457,grey
cg16582118,grey
cg09307727,black
cg14073481,black
cg16901082,black
cg22790973,black
cg17759252,grey
cg05154615,black
cg05179038,black
cg08872494,blue
cg05856321,grey
cg07179000,grey
cg09841758,grey
cg22410499,grey
cg19247124,blue
cg03929569,black
cg02659673,black
cg23757474,grey
cg25412017,black
cg12932813,black
cg10113715,grey
cg09976142,grey
cg26657539,grey
cg18497394,black
cg26064155,black
cg18531559,grey
cg24641125,black
cg06157539,black
cg23690444,grey
cg04287574,grey
cg19342764,black
cg06248406,black
cg00940786,grey
cg14288209,black
cg07857119,grey
cg16716449,grey
cg23590273,grey
cg13303475,blue
cg01609139,grey
cg20302533,grey
cg18989174,black
cg17406023,grey
cg17166282,black
cg13174850,grey
cg06851207,grey
cg13861644,grey
cg10365886,grey
cg17904852,black
cg02673002,grey
cg04143909,grey
cg03565782,black
cg05457730,grey
cg16678153,grey
cg07697006,black
cg05489143,blue
cg01951420,black
cg18566515,grey
cg16247323,blue
cg08402652,black
cg04131969,grey
cg26665082,blue
cg13946767,grey
cg22549504,black
cg21873524,grey
cg20592017,grey
cg16017889,grey
cg01103911,black
cg25893869,black
cg00044463,black
cg02325243,black
cg27264388,grey
cg27573991,grey
cg11963883,yellow
cg12661648,black
cg27074582,grey
cg08562672,grey
cg21219373,grey
cg12687343,black
cg15256164,black
cg26308704,grey
cg26722322,black
cg15911859,grey
cg06917450,grey
cg17292337,grey
cg15003763,grey
cg26043149,grey
cg20720597,grey
cg23006223,blue
cg14503395,grey
cg14307477,grey
cg14527050,grey
cg06751175,grey
cg16277922,grey
cg00297950,grey
cg22983534,black
cg15896487,grey
cg18435880,black
cg21704267,grey
cg00350885,black
cg19376709,black
cg07235071,black
cg05696801,grey
cg03058232,grey
cg25977965,grey
cg04813639,grey
cg21934564,black
cg15062310,blue
cg05301102,black
cg08074201,black
cg11205981,grey
cg18912855,black
cg14899731,grey
cg26507637,grey
cg14418922,grey
cg21218899,blue
cg23279355,grey
cg14762436,grey
cg12351126,grey
cg11136235,black
cg00191853,grey
cg13703062,grey
cg02676175,grey
cg06632214,grey
cg23823879,black
cg10455938,black
cg08928753,grey
cg10948883,black
cg04577441,black
cg15082992,grey
cg24598948,grey
cg01326531,black
cg17812951,black
cg07119389,black
cg03410815,black
cg09414673,grey
cg11838227,black
cg25828445,grey
cg16386425,grey
cg01290068,grey
cg14818248,grey
cg14024893,grey
cg17398233,black
cg03761846,black
cg23240149,black
cg21433558,grey
cg17220055,grey
cg18761058,grey
cg19132726,grey
cg14893889,blue
cg09156097,grey
cg13922901,grey
cg11220641,black
cg19463349,grey
cg00688900,black
cg06574335,black
cg03446079,grey
cg15871749,black
cg11011512,grey
cg10440639,grey
cg12339802,grey
cg15025200,grey
cg09592244,grey
cg17453780,black
cg02952686,blue
cg26229752,grey
cg13468174,blue
cg21557108,grey
cg02999463,yellow
cg01567173,grey
cg14752227,grey
cg22625420,black
cg14595059,black
cg01112923,black
cg17540624,black
cg00084338,grey
cg23012310,grey
cg24891846,grey
cg06081609,black
cg26700447,grey
cg08450636,black
cg21586955,black
cg27510182,grey
cg21890002,black
cg19083407,grey
cg06679270,grey
cg04037372,grey
cg00367615,grey
cg09287864,grey
cg27661460,grey
cg26321464,black
cg04149955,black
cg26057380,black
cg02735423,grey
cg08285630,blue
cg03151810,grey
cg09474156,black
cg19692996,black
cg14713933,black
cg25438517,grey
cg02399249,grey
cg05250969,grey
cg27051433,grey
cg20174585,grey
cg12099423,grey
cg08083251,grey
cg22699044,grey
cg26702001,black
cg02010894,yellow
cg05032135,black
cg21109666,grey
cg22860233,blue
cg05716504,grey
cg10138041,grey
cg16400434,black
cg20821980,grey
cg09256131,grey
cg00186462,grey
cg08993878,grey
cg03498886,grey
cg12000995,grey
cg02267270,grey
cg20765267,black
cg13045913,grey
cg09044981,grey
cg02455615,blue
cg11379392,black
cg22825116,blue
cg26399396,black
cg19839825,grey
cg24451981,black
cg10153335,black
cg15535896,grey
cg02754929,grey
cg21483475,blue
cg24637308,grey
cg20775307,black
cg12064373,grey
cg13530621,black
cg09361966,grey
cg10856724,grey
cg11805450,black
cg16786756,grey
cg03556393,black
cg05772155,grey
cg25258812,black
cg16449687,grey
cg01359822,grey
cg06423211,grey
cg26670245,black
cg13464744,black
cg23914842,grey
cg11308937,black
cg20237074,grey
cg12847279,black
cg11028445,black
cg15448220,grey
cg24837411,black
cg04977109,blue
cg27523423,black
cg09791621,grey
cg07835181,black
cg09732150,grey
cg01062020,grey
cg04108612,grey
cg13709128,black
cg11594415,grey
cg27048067,grey
cg24602417,grey
cg11557938,grey
cg06418219,black
cg00325531,grey
cg04637704,grey
cg25502144,grey
cg22056094,grey
cg15775457,black
cg18153137,grey
cg01114163,grey
cg11862610,black
cg03445587,grey
cg12604331,grey
cg09644986,blue
cg24033633,grey
cg13622047,black
cg17993442,black
cg03379477,grey
cg05124021,grey
cg24704730,grey
cg14361252,grey
cg00456011,black
cg19196401,grey
cg09886360,grey
cg22885965,black
cg12654743,black
cg22412063,black
cg19919828,black
cg06916001,grey
cg05082466,grey
cg08882774,black
cg00869285,black
cg19857280,black
cg04392266,grey
cg18582848,black
cg02800362,grey
cg03787837,grey
cg19930721,black
cg21697007,black
cg21447227,grey
cg08583625,grey
cg24508426,grey
cg24088508,grey
cg22776392,grey
cg11258452,grey
cg25434864,grey
cg10731794,black
cg07168142,grey
cg24558132,black
cg21130463,grey
cg00507259,black
cg24131747,blue
cg10234841,black
cg10648573,lightgreen
cg10348543,black
cg08557188,brown
cg25034941,black
cg08901520,grey
cg16345366,grey
cg15837308,grey
cg14042597,grey
cg19305111,black
cg19158176,grey
cg10960055,grey
cg05805236,grey
cg25903497,grey
cg05467012,grey
cg21428647,black
cg00002033,grey
cg11661340,black
cg23635355,grey
cg16425060,black
cg21076702,grey
cg14048834,black
cg20489345,black
cg23297477,black
cg12687926,grey
cg20088245,grey
cg11991866,black
cg20549346,grey
cg13294447,grey
cg19817652,grey
cg00584885,grey
cg16770933,black
cg14938514,black
cg05903251,black
cg17154724,grey
cg11633191,grey
cg08719296,grey
cg26243894,black
cg07693657,black
cg21950155,grey
cg16850897,grey
cg11995506,black
cg01819863,black
cg21705063,black
cg22605179,blue
cg02692313,grey
cg26635824,grey
cg00495303,grey
cg25291941,grey
cg14413050,grey
cg16737422,black
cg12186219,grey
cg26597500,blue
cg19815989,grey
cg06064525,grey
cg19988028,grey
cg13401533,black
cg18356634,grey
cg06842781,black
cg25969878,grey
cg25040670,black
cg06357843,grey
cg26660312,grey
cg03575163,black
cg15766101,black
cg16358155,grey
cg17188169,grey
cg14820908,grey
cg13542817,black
cg13725062,grey
cg14235723,grey
cg23407507,black
cg15304692,black
cg16016583,grey
cg19378602,grey
cg15245556,grey
cg18844029,grey
cg26289871,black
cg17694851,grey
cg13762257,black
cg10261416,grey
cg17035899,grey
cg05348272,black
cg24277876,grey
cg24662107,black
cg25823419,black
cg19249678,black
cg08444004,grey
cg09077675,black
cg00013410,grey
cg03956646,blue
cg12477880,grey
cg01013630,black
cg14608422,black
cg12799003,grey
cg03780338,blue
cg17722231,black
cg03264133,grey
cg25587211,blue
cg25410318,black
cg21682474,black
cg23708337,grey
cg19216490,black
cg09933458,grey
cg04534697,grey
cg02697649,grey
cg07395500,grey
cg00763094,black
cg19236745,blue
cg04264908,black
cg25255293,grey
cg04855748,blue
cg15340644,black
cg03256090,grey
cg11186706,grey
cg11829380,yellow
cg26645432,grey
cg08439880,grey
cg16823822,black
cg22721334,grey
cg20607287,grey
cg00461735,blue
cg09785847,black
cg01142386,black
cg23043438,black
cg23935255,grey
cg10342722,black
cg09202269,black
cg12865552,black
cg20540428,grey
cg16895170,black
cg00467244,black
cg21784498,black
cg14223671,grey
cg26310551,grey
cg12036553,grey
cg22337407,grey
cg27284194,grey
cg03128011,grey
cg14058100,grey
cg11949518,grey
cg17431280,grey
cg01727419,grey
cg02692441,black
cg27607319,black
cg23755720,brown
cg15309418,blue
cg26621790,grey
cg03342130,blue
cg14032204,black
cg26481355,black
cg23237634,blue
cg27190206,blue
cg03891574,brown
cg16593333,grey
cg13132497,grey
cg12481734,blue
cg23717290,black
cg23188121,black
cg11784071,black
cg25793507,black
cg02162144,grey
cg15032638,black
cg15211499,black
cg22005853,grey
cg15375239,grey
cg11232610,blue
cg01023271,black
cg03314029,grey
cg16512163,grey
cg25813936,grey
cg20143895,black
cg17927777,black
cg01558040,grey
cg09669930,grey
cg06891548,black
cg05315874,black
cg10071929,grey
cg03167954,grey
cg00493304,grey
cg24662666,grey
cg09234582,grey
cg02527881,grey
cg00742920,grey
cg08642068,grey
cg21144063,grey
cg09715682,black
cg04370829,grey
cg05871781,black
cg00551617,grey
cg17642017,grey
cg04558174,black
cg14550007,black
cg01833234,grey
cg02348116,grey
cg12754571,grey
cg04873833,grey
cg22648182,grey
cg19593314,black
cg06789517,grey
cg00791851,grey
cg04734286,black
cg00374596,black
cg19542119,grey
cg16530177,grey
cg19305040,black
cg23638640,grey
cg06132400,grey
cg18975462,blue
cg06588556,grey
cg22147539,black
cg26384229,black
cg01820262,black
cg20214692,black
cg26985912,black
cg22189786,grey
cg09464509,black
cg06256295,black
cg06505394,black
cg19655070,black
cg08624648,grey
cg15825116,black
cg26668828,grey
cg23625312,black
cg02561205,black
cg14318858,grey
cg24794857,grey
cg14440102,grey
cg22733073,black
cg16506815,grey
cg16050468,grey
cg18074726,black
cg22223655,blue
cg14526732,black
cg18803045,black
cg06950634,grey
cg24820672,grey
cg14217861,grey
cg05306950,black
cg26653168,blue
cg15463284,grey
cg24125901,black
cg00616369,grey
cg14789911,grey
cg25298319,grey
cg07809452,blue
cg12060306,black
cg20381404,grey
cg08522428,black
cg19827599,grey
cg04717802,grey
cg14664575,blue
cg21336547,grey
cg26749518,grey
cg02470697,grey
cg05284480,black
cg09568464,grey
cg22716280,grey
cg16088107,black
cg03547487,black
cg11266921,blue
cg05935904,grey
cg18277682,grey
cg07914309,black
cg11478607,grey
cg07149862,black
cg13426857,grey
cg27507687,grey
cg01437515,grey
cg24676486,black
cg02210151,grey
cg24900425,grey
cg06795971,blue
cg25283336,grey
cg25994470,blue
cg25390787,grey
cg06906472,grey
cg05414383,blue
cg19526685,black
cg15478005,black
cg04214467,grey
cg06870868,black
cg00580805,black
cg01091514,grey
cg01103255,black
cg11801727,grey
cg14552663,black
cg11928000,black
cg12607413,grey
cg08687718,black
cg13145591,black
cg26562263,grey
cg27301328,black
cg11012078,black
cg11685843,grey
cg10877797,grey
cg20668662,black
cg17411546,grey
cg16945633,grey
cg25987077,black
cg26567712,grey
cg23307056,black
cg23681866,grey
cg20051795,black
cg04995860,black
cg01797371,grey
cg11523685,black
cg23080985,black
cg09370599,grey
cg19404215,black
cg00750481,grey
cg07470512,grey
cg05554000,grey
cg17167289,grey
cg20354552,grey
cg13435101,black
cg11668079,black
cg12162424,grey
cg17931620,grey
cg06823034,grey
cg17086421,black
cg20799816,black
cg08035479,grey
cg12020433,grey
cg14902204,grey
cg02972356,black
cg10734240,grey
cg09883994,grey
cg06245158,black
cg04861014,black
cg27435467,grey
cg06713675,grey
cg22687569,grey
cg17316564,grey
cg22615819,black
cg21280320,grey
cg21724239,grey
cg27154418,grey
cg21854759,grey
cg07600533,grey
cg07498239,black
cg08169659,black
cg20668838,grey
cg14513822,black
cg14580848,black
cg02637781,black
cg25215329,black
cg08537890,grey
cg22133704,grey
cg19429281,grey
cg19678392,grey
cg05360176,black
cg27251709,black
cg01576340,grey
cg14375779,black
cg15827554,black
cg18295068,black
cg13952336,grey
cg16705073,black
cg27366305,black
cg05602566,grey
cg02972257,black
cg01168283,black
cg18598117,grey
cg01962727,grey
cg00289052,black
cg19774624,grey
cg25627144,black
cg21092413,black
cg03331258,grey
cg13105904,grey
cg26444623,black
cg17394176,black
cg00770871,black
cg09060608,grey
cg03803858,blue
cg21346818,black
cg24822053,grey
cg03294458,grey
cg03701930,grey
cg17262328,grey
cg15012981,blue
cg06888460,grey
cg18082014,black
cg20946056,black
cg11808746,yellow
cg24047578,black
cg07549162,black
cg16484943,grey
cg23302570,grey
cg14845962,grey
cg12580665,black
cg05050757,black
cg24536410,grey
cg26875219,black
cg25613170,grey
cg07338058,black
cg02886208,grey
cg26220725,grey
cg18202521,grey
cg02291164,grey
cg27535677,grey
cg11924572,black
cg14502007,black
cg26153578,black
cg02961798,grey
cg07025785,grey
cg20624451,blue
cg11831003,black
cg19684190,grey
cg24573310,grey
cg04480106,grey
cg06161550,grey
cg24526056,grey
cg11757033,black
cg22028544,yellow
cg14589148,black
cg16915863,grey
cg18862597,grey
cg19657723,black
cg17594860,grey
cg11112892,black
cg16306148,black
cg03178820,black
cg02126435,black
cg10775050,black
cg18174326,grey
cg09841001,grey
cg23057706,black
cg21550016,grey
cg05749548,black
cg06563149,black
cg08215925,blue
cg17216414,black
cg06942027,black
cg26408565,grey
cg14016074,yellow
cg11897690,black
cg23513784,grey
cg07524919,grey
cg03705042,black
cg05051199,blue
cg09756865,black
cg11982525,black
cg20141910,black
cg23236404,black
cg21288778,grey
cg10982358,yellow
cg05009394,black
cg15643574,black
cg11185456,grey
cg16298867,grey
cg02023345,black
cg11552829,brown
cg10225865,grey
cg25725258,black
cg02728595,black
cg15652989,black
cg26267481,grey
cg25381667,black
cg19763774,grey
cg00456348,black
cg25830305,grey
cg24857620,black
cg20475486,grey
cg04576042,black
cg12319143,grey
cg14199455,black
cg21396998,blue
cg27362222,black
cg12537405,grey
cg10916967,black
cg23283495,grey
cg03017653,black
cg19214707,grey
cg08052428,yellow
cg11440486,grey
cg20253639,blue
cg23637155,black
cg03983476,grey
cg10788475,black
cg15347434,grey
cg12078775,grey
cg27067379,black
cg18710053,grey
cg08201700,grey
cg17461599,black
cg01092528,yellow
cg08133631,grey
cg00019809,grey
cg17211447,blue
cg21166785,black
cg18556788,grey
cg00912449,grey
cg08634762,black
cg03860051,black
cg06789412,blue
cg09050779,grey
cg03894339,grey
cg20369775,black
cg01860063,black
cg02195995,grey
cg10360323,black
cg00876757,grey
cg08931102,black
cg01981960,grey
cg17646392,grey
cg14615266,grey
cg11629889,grey
cg02845274,grey
cg05173834,black
cg02212310,black
cg16502980,black
cg23712980,black
cg05840931,grey
cg27358426,black
cg05547895,grey
cg07388801,black
cg13379325,grey
cg00969787,blue
cg14040252,black
cg08412188,black
cg06197574,black
cg23268914,black
cg17172851,black
cg13481969,grey
cg24690094,grey
cg00035636,grey
cg10594709,black
cg12878710,black
cg01072121,black
cg08966155,grey
cg10612867,black
cg15720975,black
cg01241758,black
cg02250291,grey
cg19953646,grey
cg12580445,grey
cg21107549,grey
cg20909380,grey
cg25591794,grey
cg11740152,black
cg07508773,grey
cg16732970,grey
cg05637266,blue
cg07681084,black
cg11077019,black
cg13558371,grey
cg22867608,grey
cg08045488,tan
cg19235955,blue
cg04467278,black
cg21729159,black
cg05267394,grey
cg09053680,grey
cg21395723,grey
cg17740950,grey
cg21516302,grey
cg13904806,grey
cg02425140,grey
cg14921437,grey
cg00413030,grey
cg11271157,black
cg25011749,black
cg07449105,grey
cg09758623,black
cg23374376,blue
cg18771300,grey
cg08669259,black
cg07430988,black
cg12758451,black
cg08188419,black
cg27130242,black
cg18650626,grey
cg21448554,black
cg06850787,grey
cg13435392,black
cg08109516,grey
cg19022814,grey
cg05805973,black
cg22913584,black
cg09786098,grey
cg16720578,grey
cg23728669,black
cg24465118,blue
cg01978534,grey
cg25922341,black
cg20305142,yellow
cg26665480,black
cg18800085,black
cg23439966,grey
cg19294256,black
cg26224354,grey
cg14550653,black
cg25029264,grey
cg01061890,black
cg17330251,grey
cg13019149,grey
cg05625103,grey
cg22582617,grey
cg05711928,grey
cg16139664,grey
cg20141549,blue
cg26928336,blue
cg05570946,black
cg20963592,black
cg12002139,grey
cg12905261,black
cg11257193,grey
cg10282371,yellow
cg10127162,black
cg05738196,grey
cg10218876,grey
cg01526870,black
cg13535779,black
cg07559653,black
cg02263539,black
cg13141192,black
cg08851591,black
cg07110043,grey
cg25458175,grey
cg02573091,grey
cg11718235,blue
cg10548700,black
cg10069155,grey
cg14139511,grey
cg04444761,black
cg13195796,grey
cg21167269,grey
cg21697381,grey
cg03927037,grey
cg24864161,grey
cg03758774,blue
cg25105536,grey
cg02987705,black
cg27307781,grey
cg05735659,black
cg04746670,black
cg11023328,grey
cg26196213,blue
cg10360769,black
cg10040196,black
cg21041100,grey
cg01331196,grey
cg09687332,yellow
cg18044385,grey
cg02486253,grey
cg17479576,grey
cg05857996,grey
cg21351392,grey
cg02604407,black
cg20070536,black
cg00864916,grey
cg26072327,black
cg04758026,grey
cg07441565,black
cg10114372,black
cg20850195,blue
cg23670372,grey
cg27194182,grey
cg17714225,grey
cg19962075,grey
cg23935593,grey
cg14127398,black
cg18658556,grey
cg05122437,grey
cg20888907,black
cg11826685,black
cg11388673,grey
cg26161170,black
cg03117949,black
cg13746854,grey
cg16017089,grey
cg22624255,blue
cg20956634,black
cg19148440,grey
cg00117651,grey
cg17250082,grey
cg25943031,blue
cg05419696,black
cg22688388,black
cg15607103,black
cg13423076,grey
cg17441280,black
cg07504200,grey
cg10342884,black
cg24127310,grey
cg24428877,grey
cg19672271,grey
cg16044925,black
cg22652561,black
cg01439854,black
cg08804111,grey
cg14795047,blue
cg03342084,black
cg14921691,grey
cg22226438,grey
cg12267883,black
cg26649251,blue
cg13958749,black
cg12409601,black
cg20236533,blue
cg21585512,grey
cg25011115,black
cg17191933,black
cg22560193,grey
cg10624054,blue
cg20389472,grey
cg17012863,grey
cg14352442,black
cg23664385,grey
cg08767686,grey
cg23742080,black
cg17829936,grey
cg02953382,black
cg02952711,black
cg19452316,black
cg17198230,grey
cg17441724,grey
cg15571277,black
cg12294506,grey
cg01573149,black
cg06674527,grey
cg17598339,grey
cg08110718,grey
cg21349645,black
cg03060546,black
cg04667586,black
cg13436085,blue
cg24398932,blue
cg25379161,black
cg02331910,grey
cg21856234,grey
cg13516551,black
cg04375578,black
cg15553385,black
cg18698690,black
cg02917596,black
cg27663389,grey
cg22527415,grey
cg05256605,grey
cg24219751,black
cg12323980,black
cg24847846,grey
cg12822818,grey
cg02152233,grey
cg14291257,grey
cg14993123,black
cg16766914,grey
cg09861583,grey
cg14768367,black
cg19787366,black
cg14215748,black
cg00169354,grey
cg03651199,grey
cg01628528,grey
cg13026587,black
cg17241550,blue
cg10111008,grey
cg11447699,black
cg15160843,black
cg01272707,black
cg08474478,grey
cg06351537,grey
cg01292810,grey
cg24550149,grey
cg26342671,grey
cg21471580,grey
cg17154187,blue
cg15131722,black
cg21062780,grey
cg03074424,black
cg12379294,black
cg19447671,blue
cg12456927,grey
cg04868078,grey
cg10695234,black
cg22792432,grey
cg27332026,black
cg10079801,black
cg14515364,grey
cg25345738,grey
cg27150010,black
cg19247551,black
cg00078996,grey
cg24403578,black
cg07472199,grey
cg12894990,black
cg25148771,black
cg11390645,black
cg12698349,grey
cg17888390,grey
cg13448596,grey
cg22259797,grey
cg18202502,grey
cg15848628,black
cg13924176,black
cg12066398,black
cg18313148,grey
cg15833099,grey
cg14409029,grey
cg19092981,grey
cg05212836,black
cg10606797,black
cg01680010,grey
cg19034708,blue
cg15694180,grey
cg02287093,black
cg21086066,black
cg17162132,grey
cg11719323,grey
cg04571321,yellow
cg27019245,black
cg07300316,black
cg25582488,grey
cg11512797,grey
cg23442198,grey
cg19899312,black
cg00370820,black
cg27227786,blue
cg05758861,grey
cg26082665,black
cg04737319,black
cg13452400,blue
cg03226218,yellow
