cpg,chr,pos,UCSC_RefGene_Name,Relation_to_Island,logFC_M,dbeta,t,p_raw,p_bacon,fdr_bacon
cg26259944,chr14,91848948,CCDC88C,OpenSea,-0.102034422648703,-0.0117420915688065,-3.38247930336976,0.000789046418680767,0.00544888737850862,0.4075736708827
cg01657796,chr14,91766373,CCDC88C,N_Shelf,0.0992133114908688,0.00994028703639804,3.28760228731017,0.0010996107499281,0.00545457912683568,0.4075736708827
cg10222254,chr16,974785,LMF1,S_Shore,-0.124104233910102,-0.0115258732813012,-3.38148042329992,0.000791840097431917,0.00546286673959508,0.4075736708827
cg03001945,chr12,62585579,FAM19A2,Island,-0.0756504197291776,-0.0109504896985676,-3.3769253027671,0.000804697122145255,0.00552702712869658,0.409227691225731
cg00661320,chr10,73848825,SPOCK2,S_Shore,0.0934137840817825,-0.0304726375058861,3.28201597641913,0.0011210401452603,0.00553325044445579,0.409227691225731
cg14078579,chr12,133120548,FBRSL1,OpenSea,0.239033889968628,0.0347802816646726,3.25957894067598,0.00121107344018415,0.00585964714925328,0.41679243298472
cg18679886,chr7,107531975,DLD,Island,-0.0937474213467872,-0.00808667030714086,-3.35093319300759,0.000881858564879788,0.00590632020114024,0.416877169764109
cg08544331,chr1,25246922,RUNX3,OpenSea,-0.113374989696506,0.0268874875039835,-3.34638090736381,0.000896061499409599,0.00597511381843244,0.416877169764109
cg07845895,chr21,34776100,IFNGR2,Island,0.101492229370017,0.0147512060797039,3.2462565885473,0.0012676580615041,0.00606156553717022,0.417750582812682
cg23897383,chr4,925410,GAK,N_Shore,0.138123184444103,0.0193544343120851,3.23257371164171,0.00132831641631852,0.0062754520244708,0.422278243002656
cg26824780,chr16,89004908,CBFA2T3,N_Shore,0.0584320976120368,0.0064675839167011,3.225128792342,0.00136243945993572,0.00639466086724244,0.423564717634817
cg06438300,chr12,62586587,FAM19A2,S_Shore,0.112296443584305,0.009952041651185,3.22198794570997,0.00137707717535542,0.00644556069931654,0.423921124164164
cg03943594,chr10,640996,DIP2C,OpenSea,-0.0921737554560931,-0.00968806597357885,-3.31455105366064,0.00100147328518797,0.00647664153470888,0.424277268668426
cg06275125,chr12,132516596,EP400,N_Shelf,-0.0841267488571695,-0.0117405436790166,-3.31407987183144,0.00100311690687226,0.00648434201024001,0.424277268668426
cg11049813,chr12,69864065,FRS2,Island,0.18567467167159,0.00677967111299974,3.21659550906665,0.00140254828032833,0.00653379995903967,0.424277268668426
cg06830441,chr7,2959121,CARD11,OpenSea,0.147830669531358,-0.0014226422341399,3.21576989426732,0.0014064863320399,0.00654740541512263,0.424277268668426
cg05511855,chr19,44719305,ZNF227,S_Shelf,-0.121600239576117,-0.0121974377707176,-3.30940632432781,0.0010195558999418,0.00656116846192218,0.424277268668426
cg01259619,chr1,226925702,ITPKB,Island,-0.0757945980529037,-0.000495418509884576,-3.30752481515019,0.00102624441043147,0.00659232820929294,0.424818126375682
cg20521702,chr3,98452812,ST3GAL6,S_Shore,0.124542613610724,0.0168881012258415,3.20756681710266,0.00144617344882157,0.0066839760604129,0.4262657163129
cg01513714,chr14,99738164,BCL11B,N_Shore,0.145259744257632,0.016996711570109,3.20637110791918,0.00145204414259372,0.00670409550104455,0.426540214960024
cg26930584,chr1,225616198,LBR,Island,0.142060805444034,0.0176100020941521,3.20593441926073,0.00145419368756112,0.00671145694520442,0.42661050355836
cg07940971,chr10,568540,DIP2C,OpenSea,-0.130589646325653,-0.00638703768765014,-3.29939676696641,0.00105560957066441,0.00672847176483461,0.426695349171016
cg12446644,chr17,37026641,LASP1,Island,0.0818591821013638,0.0191571341374414,3.2037064823148,0.00146520632062142,0.00674912743318803,0.426943466876906
cg12336709,chr10,31702967,ZEB1,OpenSea,-0.100863992710155,-0.0143693550670173,-3.29202351439914,0.00108292090743003,0.00685415307164619,0.4284464173459
cg11164649,chr17,47297130,ABI3,Island,0.133409957605625,0.0168009454196875,3.19063774039636,0.00153137338295168,0.00697394857415583,0.430461883991407
cg04145134,chr14,99697672,BCL11B,OpenSea,-0.122454016508505,-0.0130343845745773,-3.28321435792434,0.0011164106964164,0.00700707300979622,0.4308030312097
cg02039987,chr2,157291262,GPD2,N_Shore,0.0897296805850811,0.0295845155342449,3.18192659217087,0.00157700078682393,0.00712751911753097,0.432868759692077
cg19438912,chr19,56176636,U2AF2,Island,-0.0593640057633001,-0.00568059175841906,-3.26934196590067,0.00117110337214009,0.00725410468001459,0.433472424694854
cg01090609,chr18,29264252,B4GALT6,N_Shore,0.0990723447267985,-0.00236661395933704,3.16512801038944,0.00166855520185615,0.0074322622753096,0.435832810564367
cg09350274,chr5,137610396,GFRA3,S_Shore,0.095719104110555,0.00775688690157814,3.16238720406384,0.00168395057242403,0.00748307737589517,0.435832810564367
cg21836903,chr3,71180071,FOXP1,OpenSea,0.141656792645598,0.0285617340105774,3.15796006218273,0.00170909552883367,0.00756581580744765,0.436661986464653
cg23845945,chr15,75747198,SIN3A,Island,-0.0749857310042948,-0.0012855618801467,-3.25018692484516,0.00125071485939003,0.00760805060541414,0.436718620975298
cg00647646,chr12,69633854,CPSF6,Island,0.135769202350655,0.00450039592503237,3.14926298343377,0.00175950473912932,0.00773074674671578,0.43888627283347
cg01720176,chr6,32978281,HLA-DOA,S_Shelf,-0.120960331460455,-0.0213588642742548,-3.23752106222186,0.00130608033640383,0.00785051499119174,0.440341940406128
cg24918767,chr4,88297189,HSD17B11,OpenSea,0.092128730079091,-0.00140159693867473,3.1420107363579,0.00180258484206917,0.00787073368168362,0.440695638816117
cg21961583,chr2,170684455,UBR3,Island,-0.0683274817191906,-0.00631659879333726,-3.23558881416523,0.00131472355048698,0.00788810670761542,0.440695638816117
cg02010894,chr19,16653629,CHERP,Island,-0.158566077855877,-0.0102154009917071,-3.23518246170416,0.00131654795078889,0.00789603274833216,0.440811155163513
cg16860821,chr19,14676347,TECR,Island,0.0765311763626497,0.00657285705435706,3.13760023523677,0.00182925796724885,0.00795697391279784,0.441485643392466
cg25655096,chr12,6745292,LPAR5,OpenSea,0.08907236852845,0.0103391656682775,3.13031925000773,0.00187408846801581,0.00810119467606571,0.442936077999244
cg26787915,chr12,54936840,NCKAP1L,OpenSea,-0.103388862606585,-0.0180962763075108,-3.22263527819062,0.0013740484655226,0.00814430727641873,0.443001678238598
cg14622549,chr12,132549292,EP400,OpenSea,0.151753820461295,0.0212295445362103,3.12277327050317,0.00192161781635331,0.00825312945530396,0.444200277685985
cg00148286,chr4,1210066,CTBP1,Island,0.072053040151667,0.000851282265555198,3.12234040661548,0.00192437767541114,0.00826192179580403,0.444200277685985
cg14849578,chr12,125282480,SCARB1,OpenSea,0.0869874903771559,-0.005960158972381,3.114512261907,0.00197492314051184,0.00842238013356967,0.445348599673942
cg16935597,chr17,76129099,TMC8,S_Shore,0.0578740043681556,0.0364582126101407,3.11139228667324,0.00199540722714016,0.00848710512167181,0.447235114659473
cg06879406,chr19,797398,PTBP1,Island,0.135331388394518,0.00708240871406014,3.11065887002426,0.00200025077605881,0.00850238452786778,0.447235114659473
cg00657582,chr14,21904906,CHD8,OpenSea,-0.084306368071061,-0.0215098574830546,-3.20483639282723,0.00145961159791525,0.00850848544080566,0.447235114659473
cg26643856,chr6,32977349,HLA-DOA,S_Shore,0.068864975465504,0.00930667231445051,3.10711940668009,0.00202377832720999,0.00857646915546943,0.448011526791973
cg15160445,chr20,57426749,GNAS,Island,0.0978190911710399,0.0160620404606139,3.1059694444542,0.00203147705555634,0.00860066296261114,0.448013050690722
cg11076970,chr6,32978196,HLA-DOA,S_Shelf,-0.0876780979911516,-0.00664001602406872,-3.19946676803823,0.00148637648606281,0.00862117533309611,0.448091502952447
cg25244778,chr17,48228521,PPP1R9B,Island,0.090856517605179,0.00722384007454525,3.10483780878405,0.00203907941580156,0.00862453074314614,0.448091502952447
cg06872172,chr1,156738798,PRCC,S_Shore,-0.0974939187204753,0.0163578407719132,-3.1983638871762,0.00149192967922279,0.00864448547791879,0.448131343943405
cg21877010,chr7,70252571,AUTS2,N_Shelf,-0.0915273264652299,-0.00566842629693565,-3.19610223385878,0.00150337755414306,0.0086924633671493,0.448825474229344
cg03583643,chr3,71114116,FOXP1,N_Shore,-0.108200050025428,-0.00172814871955663,-3.19582108793351,0.00150480630094179,0.00869844409453953,0.448825474229344
cg27397625,chr6,42952298,PPP2R5D,OpenSea,-0.0730008659537455,-0.0111061094859475,-3.1954127941567,0.00150688343231185,0.00870713614595007,0.449009126530221
cg24973591,chr4,10079421,WDR1,Island,0.10462821672598,0.014011991318674,3.10027382032544,0.00207000710455479,0.00872139367868499,0.449306820799936
cg00707452,chr3,71634044,FOXP1,S_Shore,0.0905952304457644,0.00173809935825217,3.09863919772902,0.00208118870667028,0.00875632151556065,0.449703688721882
cg26303870,chr14,69443683,ACTN1,N_Shore,0.047196218079481,0.0030549754902085,3.09336557287322,0.00211764303370972,0.00886985949715739,0.450750974444698
cg06180915,chr7,2394179,EIF3B,Island,0.0709586183396544,0.0184627413063641,3.09317170047909,0.00211899432499864,0.00887405840172563,0.450750974444698
cg04600982,chr17,1792008,RPA1,OpenSea,-0.108881285589986,-0.0119411971252752,-3.18122353844027,0.00158073751004571,0.00901407055990703,0.452445876657541
cg23137569,chr14,54955960,GMFB,S_Shore,0.0848452279597981,0.00993154745492073,3.08370530923074,0.00218594874589592,0.00908125466835708,0.452793519756206
cg00714377,chr20,35274715,SLA2,OpenSea,-0.0784997298079288,0.00150623661632575,-3.17362295582171,0.00162166020250761,0.00918242491932831,0.453143981051071
cg09437994,chr16,89035147,CBFA2T3,S_Shore,0.118536539307846,0.0195487446582737,3.07594863720573,0.00224225555586444,0.00925423733799409,0.453199579650572
cg14339287,chr19,14640339,TECR,Island,-0.188082839616264,-0.0097623984647611,-3.16986757554956,0.00164223898036736,0.00926663867878349,0.453199579650572
cg12243597,chr12,62585877,FAM19A2,Island,-0.124429608833854,-0.0113304917600319,-3.16849209444583,0.00164983651861413,0.00929765563071026,0.453360663260622
cg00419123,chr16,89959984,TCF25,OpenSea,-0.072030214820031,-0.00620531429967408,-3.16686426962488,0.00165886982825044,0.0093344825690193,0.453724877560798
cg06473843,chr1,32757546,HDAC1,Island,-0.101852926608083,-0.00400288664504291,-3.16231871674608,0.00168433694654713,0.00943800849404209,0.454567265179944
cg04677683,chr20,57426743,GNAS,Island,0.0887656610513094,0.0143396516106761,3.06725348250946,0.00230695883064813,0.00945163973463009,0.454582299443268
cg26782150,chr10,664719,DIP2C,OpenSea,-0.109428222586944,-0.0139132056881759,-3.1601454163296,0.0016966403087366,0.00948786678978705,0.4552138711838
cg04397097,chr4,83955958,COPS4,OpenSea,0.15103826606313,0.0114620705097846,3.06320225161124,0.00233768764827168,0.00954488908612918,0.456360644488685
cg05646515,chr16,964974,LMF1,S_Shore,0.116531711409301,0.00195962787621473,3.05994782255951,0.00236264469716271,0.00962039131010561,0.457236668579591
cg06474453,chr13,49549489,FNDC3A,N_Shore,0.12557266743775,0.00631997468150527,3.05898509804348,0.00237007428132177,0.00964282818624121,0.45735190113821
cg12176476,chr15,75747445,SIN3A,Island,0.139058748798103,0.00464241651914184,3.05698546172472,0.00238557462840938,0.00968958004972922,0.457697590335504
cg05663655,chr7,107532014,DLD,S_Shore,-0.0715536413039997,-0.00321460321694915,-3.14892845645684,0.00176147082222906,0.00974895177480327,0.458511969344268
cg25061610,chr6,32976049,HLA-DOA,S_Shore,0.0499444026977909,0.0209559485799709,3.05149388553625,0.00242862346907444,0.00981901516594959,0.459256821019605
cg23241863,chr10,102295624,HIF1AN,OpenSea,0.140442656848108,0.00802849433314906,3.04768633854799,0.00245888877946637,0.00990966033553923,0.460053302733298
cg10993442,chr1,25257587,RUNX3,Island,0.076227489819178,0.022716503359681,3.04417789244673,0.0024870828818082,0.00999384406698595,0.46087474678592
cg18054302,chr4,868376,GAK,N_Shelf,0.0800170521149812,-0.00150944749512993,3.04316468939136,0.00249528012064933,0.0100182737108952,0.46087474678592
cg15909933,chr10,72201008,NODAL,Island,-0.115315762336401,-0.00326913263374688,-3.12943481707273,0.00187960256454965,0.010217949341941,0.462662945523378
cg12779520,chr11,60774952,CD6,N_Shore,0.0452088592789575,0.00295146245902705,3.03482376456634,0.002563710420516,0.0102214139111313,0.462662945523378
cg14122300,chr14,69446504,ACTN1,Island,-0.080888268330493,-0.00999720773763103,-3.12633374617928,0.00189905492800575,0.0102943817716944,0.463828522749293
cg25383605,chr6,155538047,TIAM2,N_Shore,0.0673454482545618,-0.00165067667449836,3.03078893455013,0.00259742725785555,0.0103209902975037,0.464401886154061
cg15123499,chr10,636241,DIP2C,OpenSea,-0.07540759567438,0.0345325256423161,-3.12411082182063,0.00191311287657922,0.010349483125584,0.464431282586683
cg24882332,chr17,37063649,LASP1,OpenSea,0.0521486328740093,-0.0350147355057545,3.02771293471076,0.00262340453519647,0.010397482539521,0.464516231743974
cg03016189,chr15,75744035,SIN3A,Island,0.156653130593998,0.00885484268626954,3.02127384366564,0.00267855712722939,0.0105592414748274,0.466914968092331
cg04947157,chr17,76128481,TMC8,S_Shore,0.0888142002973778,0.00801638101480926,3.01508273657349,0.00273258665859043,0.0107168775311715,0.467985202501766
cg05015297,chr14,91758471,CCDC88C,S_Shelf,-0.0744753686237636,-0.0102323560363146,-3.10864281904835,0.0020136208160436,0.0107402220951299,0.468056552174955
cg15242223,chr6,29573377,GABBR1,OpenSea,-0.0697767462934615,0.00219072819626875,-3.10627526398278,0.00202942703673331,0.0108011727024022,0.468181064446114
cg13665981,chr10,73849167,SPOCK2,S_Shore,0.0959626720131331,0.00804879628950295,3.01111270324045,0.00276775697684796,0.0108190590778208,0.468181064446114
cg25326570,chr20,57426757,GNAS,Island,0.0948809857585491,0.0141206642050428,3.00152883306812,0.00285437687375016,0.0110693077905739,0.471138541502949
cg08903389,chr7,69104289,AUTS2,OpenSea,-0.0947196798296368,0.0123755044257313,-3.09364590190652,0.00211569054194041,0.0111315280851361,0.471798446391006
cg12267883,chr13,30424914,UBL3,Island,0.136321784958453,0.0254508574393249,2.99912324917601,0.00287650533391654,0.0111329228965249,0.471798446391006
cg01511742,chr3,71112437,FOXP1,N_Shore,0.106224774983615,0.0259819157700309,2.99817282416721,0.00288529133113618,0.011158146026454,0.471810433948829
cg07169003,chr6,111999442,FYN,OpenSea,-0.114431821866752,-0.0254877362903707,-3.09034618863211,0.00213877843886311,0.0112193066401829,0.472035937555044
cg00470817,chr12,6741882,LPAR5,OpenSea,0.0711297201232347,0.015548024219742,2.98862197765028,0.00297495706213289,0.0114144455530821,0.473202761314768
cg05530294,chr7,73753022,CLIP2,Island,0.1056480232524,0.0174609118853774,2.98807505686933,0.00298016813693169,0.0114292792651004,0.473451784560852
cg21306988,chr13,108867134,LIG4,Island,0.214850208203525,0.0514036892031514,2.9877237430877,0.00298351987130444,0.0114388167023115,0.473451784560852
cg07359633,chr15,41804838,LTK,Island,0.081947663896716,0.00094060836526938,2.98615448233013,0.00299853370616466,0.0114815051704829,0.473480242941289
cg03961551,chr1,25251730,RUNX3,N_Shelf,0.0480169533679527,0.0821056998999616,2.98466581111033,0.00301284041812215,0.0115221319941548,0.473701821581669
cg03797660,chr16,89035228,CBFA2T3,S_Shore,0.103999778516324,0.0172616891814141,2.98095634616342,0.00304876214785255,0.011623921272243,0.47515086536952
cg05544394,chr10,589217,DIP2C,OpenSea,-0.0990569175464357,-0.00704785220166715,-3.07538696168055,0.00224638419253515,0.0116250073536195,0.47515086536952
cg09263099,chr12,133160509,FBRSL1,Island,0.0886094748329323,0.0215561889252766,2.97699184260953,0.00308758672242897,0.0117335901785071,0.476257354845175
cg18247897,chr10,445215,DIP2C,S_Shore,0.0576134676456529,0.00866813497003061,2.97408162977825,0.00311637401512426,0.0118146777092615,0.476768063023209
cg01935400,chr17,80393124,HEXDC,N_Shore,0.107609341646464,0.0064337538913728,2.97138580609912,0.00314325954172132,0.0118902346976951,0.477727166991165
cg18559571,chr12,50570042,LIMA1,OpenSea,-0.117145900271775,-0.0316036296852574,-3.06437982488197,0.00232871712579184,0.0119317850078781,0.478346479793494
cg23755720,chr12,133073631,FBRSL1,Island,-0.184303486448958,-0.0179630587558642,-3.06110169800193,0.00235376815673254,0.0120245257621327,0.478360556989094
cg04457481,chr20,57426835,GNAS,Island,0.0550859068718377,0.0151269287676025,2.96575981219086,0.00320005259486774,0.0120492982944827,0.478421643528297
cg03628897,chr21,45553548,C21orf33,Island,0.160100150180391,0.0061353850770911,2.96153573846122,0.0032433088576706,0.0121699622422063,0.479758631646359
cg16514085,chr6,32552152,HLA-DRB1,Island,0.684768975104395,0.0578334194308891,2.95594236803462,0.00330141016237396,0.0123313883712821,0.480806054940866
cg06642177,chr6,134496341,SGK1,Island,-0.0935784330844941,0.000314817214795426,-3.04894964580744,0.00244880885288017,0.0123739157064976,0.48109211519946
cg03718627,chr16,28329610,SBK1,N_Shore,-0.0447236984244149,-0.0132619820464953,-3.03878395306602,0.00253100843003622,0.0126730715287942,0.484200612819828
cg10378521,chr12,133101612,FBRSL1,N_Shore,-0.102462703267293,-0.00859789768750774,-3.03260499119104,0.00258220143218191,0.0128580182796767,0.48472214185893
cg10054641,chr8,133773093,TMEM71,OpenSea,0.0869852196171848,0.0292020503741532,2.93647041369666,0.0035111763511869,0.012908247284652,0.485168976478566
cg04749197,chr11,71769525,NUMA1,OpenSea,-0.12658578085516,-0.0273330301228523,-3.03054986346777,0.00259943775627536,0.0129200588146329,0.485337305549848
cg06791426,chr12,133135361,FBRSL1,Island,0.0988830129721564,0.0101511383667969,2.93407714476643,0.00353778170178921,0.0129807706569169,0.485484695083719
cg21879791,chr6,29594830,GABBR1,N_Shore,0.0515843994501017,0.00946825824967745,2.93041356411532,0.00357886554919314,0.0130924866001483,0.486624724040969
cg15331996,chr10,73848830,SPOCK2,S_Shore,0.0635768540876807,-0.0109961867500822,2.92724895347705,0.00361470404642996,0.0131896707095116,0.487367672564948
